Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
12:31:16,6.66,7.64,18.25
12:31:17,6.66,7.77,17.5
12:31:18,6.66,7.6,18.5
12:31:19,7.19,8.38,17.5
12:31:20,6.66,7.68,18
12:31:21,6.13,7.15,17.5
12:31:22,6.66,7.72,17.75
12:31:23,6.14,7.24,17
12:31:24,6.66,7.64,18.25
12:31:25,6.67,7.74,17.75
12:31:26,6.66,7.77,17.5
12:31:27,7.19,8.34,17.75
12:31:28,6.66,7.77,17.5
12:31:29,6.66,7.68,18
12:31:30,6.66,7.81,17.25
12:31:31,7.19,8.29,18
12:31:31,6.66,7.72,17.75
12:31:32,6.66,7.6,18.5
12:31:33,6.66,7.72,17.75
12:31:34,7.19,8.34,17.75
12:31:35,7.19,8.34,17.75
12:31:36,7.71,8.94,17.75
12:31:37,7.19,8.29,18
12:31:38,7.72,8.95,17.75
12:31:39,7.19,8.29,18
12:31:40,7.19,8.48,17
12:31:41,7.19,8.29,18
12:31:42,7.19,8.34,17.75
12:31:43,7.19,8.25,18.25
12:31:44,7.19,8.34,17.75
12:31:45,7.19,8.25,18.25
12:31:46,7.19,8.38,17.5
12:31:47,7.71,9.04,17.25
12:31:48,7.19,8.29,18
12:31:49,7.72,9,17.5
12:31:50,25.82,29.78,18
12:31:51,98.91,114.71,17.75
12:31:52,106.5,122.17,18.25
12:31:53,108.7,126.07,17.75
12:31:54,107,123.41,18
12:31:55,107.6,123.43,18.25
12:31:56,107.1,124.9,17.5
12:31:57,110.9,127.22,18.25
12:31:58,113.5,130.2,18.25
12:31:59,115.7,132.72,18.25
12:32:00,125.9,146.01,17.75
12:32:01,131.4,150.73,18.25
12:32:02,135.8,156.63,18
12:32:03,139.6,161.9,17.75
12:32:04,144.6,166.78,18
12:32:05,149.6,174.46,17.5
12:32:06,156.2,179.18,18.25
12:32:07,160,186.59,17.5
12:32:08,164.4,189.62,18
12:32:09,170.1,195.12,18.25
12:32:10,175,201.85,18
12:32:11,179,208.75,17.5
12:32:12,184,209.93,18.5
12:32:13,187.9,216.72,18
12:32:14,194.2,223.99,18
12:32:15,199.6,228.96,18.25
12:32:15,203,236.73,17.5
12:32:16,208.2,237.54,18.5
12:32:17,213.4,247.49,17.75
12:32:18,218.3,250.42,18.25
12:32:20,223.4,257.67,18
12:32:20,227.3,262.17,18
12:32:21,230.8,267.67,17.75
12:32:22,235.4,270.03,18.25
12:32:23,240,275.31,18.25
12:32:24,244,284.55,17.5
12:32:25,248.5,281.99,18.75
12:32:26,252.1,290.77,18
12:32:27,256.2,297.13,17.75
12:32:28,260.7,297.43,18.5
12:32:29,264.8,305.42,18
12:32:30,268.3,307.77,18.25
12:32:31,272.9,313.05,18.25
12:32:32,276.7,319.15,18
12:32:33,280.6,320.14,18.5
12:32:34,285.2,327.16,18.25
12:32:35,288.6,331.06,18.25
12:32:36,292.5,333.71,18.5
12:32:37,296.1,341.52,18
12:32:38,299.3,341.47,18.5
12:32:39,302.5,347,18.25
12:32:40,306.2,355.12,17.75
12:32:41,309.5,351.21,18.75
12:32:42,313.4,361.48,18
12:32:43,316.3,366.83,17.75
12:32:44,319.2,362.21,18.75
12:32:45,322.8,372.32,18
12:32:46,325,368.79,18.75
12:32:47,328.7,372.99,18.75
12:32:48,331.8,382.7,18
12:32:49,334.8,384.06,18.25
12:32:50,338.5,392.58,17.75
12:32:51,341.9,394.35,18
12:32:52,345,391.49,18.75
12:32:53,348.3,401.73,18
12:32:54,351.4,400.91,18.5
12:32:55,354.5,402.27,18.75
12:32:56,357.3,409.87,18.25
12:32:57,360.6,409.19,18.75
12:32:58,363.3,414.49,18.5
12:32:59,365.9,422.03,18
12:32:59,369.9,422.02,18.5
12:33:00,372,426.73,18.25
12:33:01,374.9,427.72,18.5
12:33:02,377.4,425.96,19
12:33:03,380.2,440.94,17.75
12:33:04,382.6,434.16,18.75
12:33:05,385.3,444.41,18
12:33:06,388,445.08,18.25
12:33:07,390.7,448.18,18.25
12:33:08,393.1,455.9,17.75
12:33:09,395.3,451,18.5
12:33:10,398.6,454.76,18.5
12:33:11,400.9,457.39,18.5
12:33:12,403.8,458.21,18.75
12:33:13,406.1,468.4,18
12:33:14,408.7,463.77,18.75
12:33:15,411.9,469.94,18.5
12:33:16,414.8,473.25,18.5
12:33:17,416.5,472.62,18.75
12:33:18,419.7,478.84,18.5
12:33:19,422,478.87,18.75
12:33:20,425.3,485.23,18.5
12:33:21,427.8,488.08,18.5
12:33:22,430.4,483.19,19.25
12:33:23,433.4,502.64,17.75
12:33:24,435.3,491.31,19
12:33:25,438,499.71,18.5
12:33:26,441.1,497.86,19
12:33:27,443.1,505.53,18.5
12:33:28,445.8,508.61,18.5
12:33:29,448.1,505.76,19
12:33:30,450.2,519.26,18
12:33:31,453.1,516.94,18.5
12:33:32,455.9,522.97,18.25
12:33:33,457.1,518.7,18.75
12:33:34,459.5,527.1,18.25
12:33:35,462,521.44,19
12:33:36,464.7,530.18,18.5
12:33:37,466.8,532.57,18.5
12:33:38,469.4,529.8,19
12:33:39,471.7,541.1,18.25
12:33:40,474.2,538.1,18.75
12:33:41,476.8,541.05,18.75
12:33:41,478.4,539.95,19
12:33:42,481,545.82,18.75
12:33:43,483,551.06,18.5
12:33:44,484.9,550.24,18.75
12:33:45,487.9,556.65,18.5
12:33:46,490.3,553.39,19
12:33:47,492.5,561.89,18.5
12:33:48,493.7,563.26,18.5
12:33:49,496.5,563.4,18.75
12:33:50,499.8,573.33,18.25
12:33:51,501.4,565.91,19
12:33:52,503.5,574.44,18.5
12:33:53,505.3,570.32,19
12:33:54,508,573.36,19
12:33:55,510.9,579.74,18.75
12:33:56,512.5,578.44,19
12:33:57,514.4,586.88,18.5
12:33:58,516.2,582.62,19
12:33:59,518.6,594.9,18.25
12:34:00,521.9,589.05,19
12:34:01,523.9,591.31,19
12:34:02,525.4,609.34,17.75
12:34:03,527,594.81,19
12:34:04,529.8,591.62,19.5
12:34:05,531.4,603.01,18.75
12:34:06,533.3,601.92,19
12:34:07,535.7,604.63,19
12:34:08,537.7,613.46,18.5
12:34:09,539.2,608.58,19
12:34:10,541.5,607.91,19.25
12:34:11,543.9,620.54,18.5
12:34:12,545.6,612.52,19.25
12:34:13,547.9,621.73,18.75
12:34:14,549.7,634.03,18
12:34:15,551.4,619.03,19.25
12:34:16,553.9,628.54,18.75
12:34:17,555.3,630.13,18.75
12:34:18,557.2,618.94,19.75
12:34:19,559.4,634.78,18.75
12:34:20,562.5,645.25,18.25
12:34:21,563.1,638.98,18.75
12:34:22,565.4,645.07,18.5
12:34:23,567.3,640.29,19
12:34:24,570.2,640.13,19.25
12:34:25,571.9,648.96,18.75
12:34:25,572.8,646.5,19
12:34:26,576,646.65,19.25
12:34:27,576.9,654.64,18.75
12:34:28,579.5,647.12,19.5
12:34:29,581.8,656.66,19
12:34:30,582.9,661.45,18.75
12:34:31,585.7,657.54,19.25
12:34:32,587.7,666.89,18.75
12:34:33,590.1,673.25,18.5
12:34:34,591.2,663.71,19.25
12:34:35,593.5,673.48,18.75
12:34:36,594.3,674.38,18.75
12:34:37,597,666.67,19.5
12:34:38,599.3,676.41,19
12:34:39,601,685.68,18.5
12:34:40,602.7,676.62,19.25
12:34:41,604.9,690.13,18.5
12:34:42,607.2,689.02,18.75
12:34:43,609.3,676.81,19.75
12:34:44,610.6,689.16,19
12:34:45,612.5,691.31,19
12:34:46,614.3,685.99,19.5
12:34:47,616,699.01,18.75
12:34:48,617.9,693.69,19.25
12:34:49,619.4,695.37,19.25
12:34:50,621.3,708.84,18.5
12:34:51,623.7,700.2,19.25
12:34:52,626.1,702.89,19.25
12:34:53,627.3,711.83,18.75
12:34:54,628.8,705.92,19.25
12:34:55,630.8,708.17,19.25
12:34:56,632.8,718.07,18.75
12:34:57,634.6,716.25,19
12:34:58,636.2,718.06,19
12:34:59,638,723.97,18.75
12:35:00,640.3,718.83,19.25
12:35:01,641,723.48,19
12:35:02,642.7,729.3,18.75
12:35:03,645.2,720.49,19.5
12:35:04,647.3,734.52,18.75
12:35:05,649.9,737.48,18.75
12:35:06,650.6,730.4,19.25
12:35:07,653,740.99,18.75
12:35:08,654.5,746.72,18.5
12:35:09,656.8,733.45,19.5
12:35:09,658.4,751.17,18.5
12:35:10,659.4,740.28,19.25
12:35:11,661.4,742.52,19.25
12:35:12,662.8,752.11,18.75
12:35:13,664.2,745.66,19.25
12:35:14,666.3,744.05,19.5
12:35:15,667.3,761.32,18.5
12:35:17,668.9,746.96,19.5
12:35:17,672.2,754.64,19.25
12:35:18,674.2,760.95,19
12:35:19,675.9,754.77,19.5
12:35:20,676.5,755.44,19.5
12:35:21,678.5,774.1,18.5
12:35:22,681.4,760.92,19.5
12:35:23,682.4,778.55,18.5
12:35:24,682.6,778.78,18.5
12:35:25,685.6,769.69,19.25
12:35:26,688.1,772.5,19.25
12:35:27,689.1,777.77,19
12:35:28,691.1,771.75,19.5
12:35:29,691.3,780.25,19
12:35:30,694.7,779.9,19.25
12:35:31,695.3,772.34,19.75
12:35:32,696,781.36,19.25
12:35:33,700.5,782.24,19.5
12:35:34,700.8,782.58,19.5
12:35:35,702.5,797.16,18.75
12:35:36,702.9,789.11,19.25
12:35:37,704.6,786.82,19.5
12:35:38,706.6,797.52,19
12:35:39,708,794.84,19.25
12:35:40,709,800.23,19
12:35:41,709.8,809.81,18.5
12:35:42,712.2,795.31,19.5
12:35:43,714.1,801.68,19.25
12:35:44,715.7,812.14,18.75
12:35:45,716.5,813.05,18.75
12:35:46,718.2,814.98,18.75
12:35:47,719.9,803.91,19.5
12:35:48,721.7,805.92,19.5
12:35:49,721.5,809.99,19.25
12:35:50,724.7,809.27,19.5
12:35:51,725.1,809.72,19.5
12:35:52,727.1,820.65,19
12:35:52,728.1,813.07,19.5
12:35:53,729.9,819.42,19.25
12:35:54,732.1,821.89,19.25
12:35:55,732.1,813.22,19.75
12:35:56,734.7,824.81,19.25
12:35:57,735.9,821.78,19.5
12:35:58,737.4,823.45,19.5
12:35:59,738.7,833.75,19
12:36:00,740.4,831.21,19.25
12:36:01,741.7,837.13,19
12:36:02,744,839.73,19
12:36:03,744.8,827.33,19.75
12:36:04,745.5,841.42,19
12:36:05,747.4,834.62,19.5
12:36:06,748.9,836.29,19.5
12:36:07,749,840.86,19.25
12:36:08,751.7,834.99,19.75
12:36:09,752.6,844.91,19.25
12:36:10,754.4,846.93,19.25
12:36:11,756.2,844.44,19.5
12:36:12,755.6,843.77,19.5
12:36:13,757.8,846.23,19.5
12:36:14,759.7,843.88,19.75
12:36:15,760.8,858.69,19
12:36:16,760.8,849.58,19.5
12:36:17,762.5,851.48,19.5
12:36:18,764.3,858.04,19.25
12:36:19,765.3,859.16,19.25
12:36:20,766.8,860.85,19.25
12:36:21,767,856.5,19.5
12:36:22,768.8,858.51,19.5
12:36:23,770.4,864.89,19.25
12:36:24,771.6,861.64,19.5
12:36:25,772.8,858.43,19.75
12:36:26,775.1,870.17,19.25
12:36:27,775.9,875.73,19
12:36:28,777.3,863.43,19.75
12:36:29,778.2,873.65,19.25
12:36:30,779.6,870.58,19.5
12:36:31,780.8,876.56,19.25
12:36:32,782.4,892.64,18.5
12:36:33,783.7,875.15,19.5
12:36:34,785,890.78,18.75
12:36:35,785.9,882.29,19.25
12:36:36,787.4,879.29,19.5
12:36:36,788.3,884.98,19.25
12:36:37,789.7,872.6,20
12:36:38,791.4,883.75,19.5
12:36:39,792.4,889.59,19.25
12:36:40,793.5,881.42,19.75
12:36:41,794.9,897.18,19
12:36:42,796.9,899.44,19
12:36:43,797.6,885.98,19.75
12:36:44,797.9,891.01,19.5
12:36:45,799.3,892.57,19.5
12:36:46,801.3,890.09,19.75
12:36:47,802.1,905.3,19
12:36:48,803.3,887.62,20
12:36:49,804.8,893.97,19.75
12:36:50,805.8,904.63,19.25
12:36:51,806.8,896.2,19.75
12:36:52,806.7,900.84,19.5
12:36:53,808.8,898.42,19.75
12:36:54,810.3,909.68,19.25
12:36:55,811.5,906.2,19.5
12:36:56,811.7,901.64,19.75
12:36:57,813.4,913.16,19.25
12:36:58,814.3,909.32,19.5
12:36:59,815.2,910.33,19.5
12:37:00,816.9,922.01,19
12:37:01,818.4,913.9,19.5
12:37:02,820.2,911.08,19.75
12:37:03,820,915.69,19.5
12:37:04,820.4,921.02,19.25
12:37:05,822,913.08,19.75
12:37:06,824.1,930.14,19
12:37:07,824.8,911.38,20
12:37:08,826,922.39,19.5
12:37:09,826.6,918.19,19.75
12:37:10,829.1,911.35,20.25
12:37:11,830.3,927.19,19.5
12:37:12,832.1,919.45,20
12:37:13,832.5,915.09,20.25
12:37:14,832.7,939.84,19
12:37:15,833.6,930.88,19.5
12:37:16,835,922.65,20
12:37:17,836.2,938.76,19.25
12:37:18,837.8,925.75,20
12:37:19,839.5,932.52,19.75
12:37:19,840.1,933.19,19.75
12:37:20,839.5,922.78,20.25
12:37:21,842.5,935.85,19.75
12:37:22,842.3,935.63,19.75
12:37:23,843.4,922.25,20.5
12:37:24,843.4,936.85,19.75
12:37:25,846.8,935.69,20
12:37:26,846.6,930.59,20.25
12:37:27,846.3,955.19,19
12:37:28,848.2,942.18,19.75
12:37:29,850.1,939.34,20
12:37:30,852.1,946.51,19.75
12:37:31,851.2,935.64,20.25
12:37:32,852.1,946.51,19.75
12:37:33,853.4,958.07,19.25
12:37:34,854.4,949.07,19.75
12:37:35,855.7,955.56,19.5
12:37:36,856.5,946.41,20
12:37:37,858,943.12,20.25
12:37:38,858.6,963.91,19.25
12:37:39,859.6,944.88,20.25
12:37:40,859.8,955.07,19.75
12:37:41,861.7,977.82,18.75
12:37:42,861.7,952.15,20
12:37:43,862.8,963.48,19.5
12:37:44,863.4,969.3,19.25
12:37:45,865.2,966.16,19.5
12:37:46,867,963.07,19.75
12:37:47,866.2,962.18,19.75
12:37:48,867.1,953.12,20.25
12:37:49,868.8,960,20
12:37:50,870.3,966.73,19.75
12:37:51,870.9,952.32,20.5
12:37:52,871.5,962.98,20
12:37:53,873.9,960.59,20.25
12:37:54,873,964.64,20
12:37:55,873.8,970.62,19.75
12:37:56,875.4,962.24,20.25
12:37:57,876.4,978.67,19.5
12:37:58,877.8,964.88,20.25
12:37:59,878.8,965.98,20.25
12:38:00,879.2,976.62,19.75
12:38:01,880.7,968.07,20.25
12:38:01,880.7,978.28,19.75
12:38:02,881.9,979.62,19.75
12:38:03,881.9,964.35,20.5
12:38:04,882.5,980.28,19.75
12:38:05,885.4,973.23,20.25
12:38:06,886.5,979.56,20
12:38:07,886.4,979.45,20
12:38:08,886.3,979.34,20
12:38:09,888,986.39,19.75
12:38:10,887.9,981.11,20
12:38:11,889.1,972.23,20.5
12:38:12,889.4,993.19,19.5
12:38:13,891.4,979.83,20.25
12:38:14,891.5,985.08,20
12:38:15,892,990.84,19.75
12:38:16,892.2,985.86,20
12:38:17,894.1,993.17,19.75
12:38:18,895.1,989.06,20
12:38:19,895.4,994.61,19.75
12:38:20,896,995.28,19.75
12:38:21,897.2,981.08,20.5
12:38:22,898.7,1003.57,19.5
12:38:23,899,988.18,20.25
12:38:24,899.6,1004.58,19.5
12:38:25,901.7,991.15,20.25
12:38:26,901.8,996.46,20
12:38:27,903.1,1003.17,19.75
12:38:28,903,992.58,20.25
12:38:29,904.5,1015.44,19.25
12:38:30,905.5,995.33,20.25
12:38:31,905.3,1000.33,20
12:38:32,907.1,1002.32,20
12:38:33,907.6,1008.16,19.75
12:38:34,908.7,1014.74,19.5
12:38:35,908.2,998.3,20.25
12:38:36,909.1,999.29,20.25
12:38:37,910.6,1011.5,19.75
12:38:38,863.3,944.01,20.5
12:38:39,912,1013.05,19.75
12:38:40,912.4,1008.18,20
12:38:41,914.1,1004.78,20.25
12:38:42,915,1016.38,19.75
12:38:43,914.7,1000.22,20.5
12:38:44,915.6,1011.71,20
12:38:45,916.4,1017.94,19.75
12:38:46,917.6,1013.92,20
12:38:46,918.7,1025.91,19.5
12:38:47,918.7,1015.14,20
12:38:48,920.2,1011.49,20.25
12:38:49,920.4,1022.38,19.75
12:38:50,920.5,1006.56,20.5
12:38:51,922.1,1013.58,20.25
12:38:52,923.9,1015.55,20.25
12:38:53,923.2,1009.51,20.5
12:38:54,923.8,1015.44,20.25
12:38:55,924.2,1021.22,20
12:38:56,925.1,1011.59,20.5
12:38:57,925.4,1027.94,19.75
12:38:58,924.8,1016.54,20.25
12:38:59,927,1018.96,20.25
12:39:00,927,1029.71,19.75
12:39:01,928.7,1020.83,20.25
12:39:02,928.1,1025.52,20
12:39:03,934.6,1038.16,19.75
12:39:04,937.6,1025.26,20.5
12:39:05,936.2,1029.07,20.25
12:39:06,937,1035.36,20
12:39:07,937.9,1025.59,20.5
12:39:08,938.6,1042.6,19.75
12:39:09,938.9,1037.46,20
12:39:10,939.3,1027.12,20.5
12:39:11,939.3,1032.48,20.25
12:39:12,939.9,1022.46,20.75
12:39:13,941.3,1040.11,20
12:39:14,941.1,1045.38,19.75
12:39:15,942,1024.75,20.75
12:39:16,942.7,1052.71,19.5
12:39:17,943.2,1042.21,20
12:39:18,944.3,1032.59,20.5
12:39:19,940.7,1044.93,19.75
12:39:20,945.6,1050.37,19.75
12:39:21,946,1029.1,20.75
12:39:22,946.5,1040.4,20.25
12:39:23,946.3,1045.64,20
12:39:24,947.8,1036.41,20.5
12:39:25,948.1,1042.15,20.25
12:39:26,948.1,1031.38,20.75
12:39:27,948.9,1048.51,20
12:39:28,949.7,1049.39,20
12:39:29,950.8,1034.32,20.75
12:39:29,951.4,1045.78,20.25
12:39:30,950.6,1044.9,20.25
12:39:31,951.2,1040.13,20.5
12:39:32,952.2,1052.15,20
12:39:33,951.8,1046.22,20.25
12:39:34,950.8,1045.12,20.25
12:39:35,950.8,1050.61,20
12:39:36,952.7,1041.77,20.5
12:39:37,954.4,1049.08,20.25
12:39:38,953.3,1042.43,20.5
12:39:39,953.3,1037.04,20.75
12:39:40,955.5,1067,19.5
12:39:42,956.1,1050.95,20.25
12:39:42,956.4,1051.28,20.25
12:39:43,957,1057.46,20
12:39:44,957.4,1041.5,20.75
12:39:45,957.3,1052.27,20.25
12:39:46,957.3,1052.27,20.25
12:39:47,957.9,1042.05,20.75
12:39:48,960,1055.23,20.25
12:39:49,961,1050.85,20.5
12:39:50,961.2,1051.07,20.5
12:39:51,961,1061.88,20
12:39:52,962.8,1047.38,20.75
12:39:53,963.5,1059.08,20.25
12:39:54,962.7,1058.2,20.25
12:39:55,963.2,1047.81,20.75
12:39:56,964.7,1071.59,19.75
12:39:57,965.6,1050.42,20.75
12:39:58,965.5,1055.77,20.5
12:39:59,964.4,1065.64,20
12:40:00,966.5,1051.4,20.75
12:40:01,968.5,1070.17,20
12:40:02,966.8,1051.73,20.75
12:40:03,966.5,1056.86,20.5
12:40:04,968.3,1069.94,20
12:40:05,970.5,1061.24,20.5
12:40:06,969.3,1076.7,19.75
12:40:07,968.3,1064.36,20.25
12:40:08,970.2,1050,21
12:40:09,972.7,1069.19,20.25
12:40:10,971.9,1062.77,20.5
12:40:11,971.2,1062,20.5
12:40:12,972.4,1068.87,20.25
12:40:13,974.2,1059.78,20.75
12:40:13,974.3,1065.39,20.5
12:40:14,973,1069.52,20.25
12:40:15,974.6,1071.28,20.25
12:40:16,976.7,1068.02,20.5
12:40:17,977,1073.92,20.25
12:40:18,975.6,1061.3,20.75
12:40:19,977.1,1079.67,20
12:40:20,978.9,1087.36,19.75
12:40:22,979,1059.52,21
12:40:22,977.4,1080,20
12:40:23,979.9,1065.98,20.75
12:40:24,980.5,1077.77,20.25
12:40:25,982,1085.08,20
12:40:26,979,1065,20.75
12:40:27,980.2,1077.44,20.25
12:40:28,982.7,1074.58,20.5
12:40:29,983,1080.52,20.25
12:40:30,982.1,1079.53,20.25
12:40:31,982.3,1074.14,20.5
12:40:32,985.4,1083.15,20.25
12:40:33,984.2,1076.22,20.5
12:40:34,983.5,1075.45,20.5
12:40:35,983.2,1086.41,20
12:40:36,986.9,1096.25,19.75
12:40:37,987.6,1091.27,20
12:40:38,984.6,1076.65,20.5
12:40:39,984.3,1070.76,20.75
12:40:40,987.1,1090.72,20
12:40:41,987.5,1074.25,20.75
12:40:42,985.9,1100.95,19.5
12:40:43,985.6,1077.75,20.5
12:40:44,988.6,1081.03,20.5
12:40:45,989.4,1093.26,20
12:40:46,987.4,1068.61,21
12:40:47,987.6,1079.93,20.5
12:40:48,990.3,1082.89,20.5
12:40:49,991,1078.05,20.75
12:40:50,989.7,1087.88,20.25
12:40:51,990,1088.21,20.25
12:40:52,991,1106.64,19.5
12:40:53,991.9,1084.64,20.5
12:40:54,991,1078.05,20.75
12:40:55,990.1,1094.03,20
12:40:56,992.5,1079.68,20.75
12:40:56,993.8,1092.39,20.25
12:40:57,993.5,1092.06,20.25
12:40:58,991.9,1079.03,20.75
12:40:59,993.8,1092.39,20.25
12:41:00,994.7,1082.08,20.75
12:41:01,994.4,1093.05,20.25
12:41:02,994.7,1087.7,20.5
12:41:03,996,1077.92,21
12:41:04,997.2,1107.69,19.75
12:41:05,996,1083.49,20.75
12:41:06,994.5,1098.9,20
12:41:07,997.5,1096.46,20.25
12:41:08,998.5,1086.21,20.75
12:41:09,996.6,1095.47,20.25
12:41:10,996.3,1083.82,20.75
12:41:11,997.8,1096.78,20.25
12:41:12,999.8,1104.75,20
12:41:13,999.1,1086.86,20.75
12:41:14,996.9,1095.8,20.25
12:41:15,998.8,1092.18,20.5
12:41:16,1000,1093.49,20.5
12:41:17,1000,1099.2,20.25
12:41:18,999.1,1086.86,20.75
12:41:19,1000,1099.2,20.25
12:41:20,1002,1095.68,20.5
12:41:21,1001,1094.59,20.5
12:41:22,1000,1099.2,20.25
12:41:23,1000,1093.49,20.5
12:41:24,1003,1102.5,20.25
12:41:25,1002,1095.68,20.5
12:41:26,1000,1082.25,21
12:41:27,1001,1100.3,20.25
12:41:28,1003,1091.11,20.75
12:41:29,1003,1096.77,20.5
12:41:30,1002,1101.4,20.25
12:41:31,1003,1085.5,21
12:41:32,1005,1116.36,19.75
12:41:33,1005,1098.96,20.5
12:41:34,1003,1096.77,20.5
12:41:35,1004,1103.6,20.25
12:41:36,1006,1100.05,20.5
12:41:37,1006,1105.8,20.25
12:41:38,1004,1092.19,20.75
12:41:39,1004,1092.19,20.75
12:41:39,1007,1106.9,20.25
12:41:40,1007,1106.9,20.25
12:41:41,1006,1117.47,19.75
12:41:42,1005,1098.96,20.5
12:41:43,1008,1102.24,20.5
12:41:44,1008,1108,20.25
12:41:45,1006,1088.74,21
12:41:46,1007,1106.9,20.25
12:41:47,1008,1096.55,20.75
12:41:48,1009,1109.1,20.25
12:41:49,1007,1118.58,19.75
12:41:50,1007,1089.83,21
12:41:51,1010,1110.2,20.25
12:41:52,1011,1105.52,20.5
12:41:53,1008,1096.55,20.75
12:41:54,1008,1102.24,20.5
12:41:55,1010,1098.72,20.75
12:41:56,1012,1100.9,20.75
12:41:57,1010,1121.91,19.75
12:41:58,1009,1097.63,20.75
12:42:00,1010,1104.43,20.5
12:42:00,1011,1094.16,21
12:42:01,1010,1093.07,21
12:42:02,1009,1109.1,20.25
12:42:03,1011,1094.16,21
12:42:04,1012,1106.62,20.5
12:42:05,1010,1098.72,20.75
12:42:06,1009,1109.1,20.25
12:42:07,1012,1112.39,20.25
12:42:08,1012,1100.9,20.75
12:42:09,1012,1112.39,20.25
12:42:10,1009,1091.99,21
12:42:11,1012,1106.62,20.5
12:42:12,1014,1126.35,19.75
12:42:13,1014,1114.59,20.25
12:42:14,1010,1110.2,20.25
12:42:15,1012,1100.9,20.75
12:42:16,1014,1114.59,20.25
12:42:17,1013,1107.71,20.5
12:42:18,1010,1093.07,21
12:42:19,1012,1118.23,20
12:42:20,1014,1097.4,21
12:42:21,1013,1107.71,20.5
12:42:22,1011,1111.29,20.25
12:42:23,1012,1095.24,21
12:42:24,1015,1109.9,20.5
12:42:25,1013,1096.32,21
12:42:25,1012,1095.24,21
12:42:26,1017,1112.08,20.5
12:42:27,1021,1099.33,21.25
12:42:28,1019,1125.97,20
12:42:29,1017,1106.34,20.75
12:42:30,1018,1107.42,20.75
12:42:31,1021,1116.46,20.5
12:42:32,1021,1099.33,21.25
12:42:33,1017,1117.89,20.25
12:42:34,1018,1101.73,21
12:42:35,1021,1110.69,20.75
12:42:36,1021,1110.69,20.75
12:42:37,1018,1101.73,21
12:42:38,1018,1118.99,20.25
12:42:39,1023,1107.14,21
12:42:40,1022,1111.78,20.75
12:42:41,1019,1114.27,20.5
12:42:42,1019,1097.17,21.25
12:42:43,1022,1117.55,20.5
12:42:44,1022,1117.55,20.5
12:42:45,1019,1108.51,20.75
12:42:46,1018,1118.99,20.25
12:42:47,1023,1107.14,21
