Time,"Conductivity, mS","Temperature, C"
14:15:00,0.478,25.8
0,0,0
0,0,0
14:15:02,0.481,25.8
0,0,0
0,0,0
14:15:04,0.481,25.9
0,0,0
0,0,0
14:15:06,0.485,25.9
0,0,0
0,0,0
14:15:08,0.488,25.9
0,0,0
0,0,0
14:15:10,0.491,25.9
0,0,0
0,0,0
14:15:12,0.494,26
0,0,0
0,0,0
14:15:14,0.496,26
0,0,0
0,0,0
14:15:16,0.499,26
0,0,0
0,0,0
14:15:18,0.502,26
0,0,0
0,0,0
14:15:20,0.504,26
0,0,0
0,0,0
14:15:22,0.504,26
0,0,0
0,0,0
14:15:24,0.507,26
0,0,0
0,0,0
14:15:26,0.51,26.1
0,0,0
0,0,0
14:15:28,0.513,26.1
0,0,0
0,0,0
14:15:30,0.516,26.1
0,0,0
0,0,0
14:15:32,0.518,26.1
0,0,0
0,0,0
14:15:34,0.521,26.1
0,0,0
0,0,0
14:15:36,0.523,26.1
0,0,0
0,0,0
14:15:38,0.526,26.2
0,0,0
0,0,0
14:15:40,0.528,26.2
0,0,0
0,0,0
14:15:42,0.53,26.2
0,0,0
0,0,0
14:15:44,0.53,26.2
0,0,0
0,0,0
14:15:46,0.532,26.2
0,0,0
0,0,0
14:15:48,0.535,26.2
0,0,0
0,0,0
14:15:50,0.537,26.2
0,0,0
0,0,0
14:15:52,0.54,26.3
0,0,0
0,0,0
14:15:54,0.542,26.3
0,0,0
0,0,0
14:15:56,0.545,26.3
0,0,0
0,0,0
14:15:58,0.547,26.3
0,0,0
0,0,0
14:16:00,0.55,26.3
0,0,0
0,0,0
14:16:02,0.55,26.3
0,0,0
0,0,0
14:16:04,0.553,26.4
0,0,0
0,0,0
14:16:06,0.556,26.4
0,0,0
0,0,0
14:16:08,0.558,26.4
0,0,0
0,0,0
14:16:10,0.561,26.4
0,0,0
0,0,0
14:16:12,0.565,26.4
0,0,0
0,0,0
14:16:14,0.569,26.4
0,0,0
0,0,0
14:16:16,0.574,26.4
0,0,0
0,0,0
14:16:18,0.578,26.4
0,0,0
0,0,0
14:16:20,0.578,26.5
0,0,0
0,0,0
14:16:22,0.58,26.5
0,0,0
0,0,0
14:16:24,0.582,26.5
0,0,0
0,0,0
14:16:26,0.584,26.5
0,0,0
0,0,0
14:16:28,0.587,26.5
0,0,0
0,0,0
14:16:30,0.589,26.5
0,0,0
0,0,0
14:16:32,0.591,26.6
0,0,0
0,0,0
14:16:34,0.593,26.6
0,0,0
0,0,0
14:16:36,0.595,26.6
0,0,0
0,0,0
14:16:38,0.597,26.6
0,0,0
0,0,0
14:16:40,0.599,26.6
0,0,0
0,0,0
14:16:42,0.599,26.6
0,0,0
0,0,0
14:16:44,0.601,26.6
0,0,0
0,0,0
14:16:46,0.604,26.6
0,0,0
0,0,0
14:16:48,0.607,26.7
0,0,0
0,0,0
14:16:50,0.609,26.7
0,0,0
0,0,0
14:16:52,0.611,26.7
0,0,0
0,0,0
14:16:54,0.613,26.7
0,0,0
0,0,0
14:16:56,0.614,26.7
0,0,0
0,0,0
14:16:58,0.616,26.7
0,0,0
0,0,0
14:17:00,0.616,26.7
0,0,0
0,0,0
14:17:02,0.619,26.7
0,0,0
0,0,0
14:17:04,0.621,26.8
0,0,0
0,0,0
14:17:06,0.622,26.8
0,0,0
0,0,0
14:17:08,0.624,26.8
0,0,0
0,0,0
14:17:10,0.626,26.8
0,0,0
0,0,0
14:17:12,0.628,26.8
0,0,0
0,0,0
14:17:14,0.631,26.8
0,0,0
0,0,0
14:17:16,0.633,26.8
0,0,0
0,0,0
14:17:18,0.633,26.8
0,0,0
0,0,0
14:17:20,0.635,26.8
0,0,0
0,0,0
14:17:22,0.637,26.9
0,0,0
0,0,0
14:17:24,0.638,26.9
0,0,0
0,0,0
14:17:26,0.64,26.9
0,0,0
0,0,0
14:17:28,0.642,26.9
0,0,0
0,0,0
14:17:30,0.644,26.9
0,0,0
0,0,0
14:17:32,0.646,26.9
0,0,0
0,0,0
14:17:34,0.647,26.9
0,0,0
0,0,0
14:17:36,0.649,26.9
0,0,0
0,0,0
14:17:38,0.651,26.9
0,0,0
0,0,0
14:17:40,0.653,26.9
0,0,0
0,0,0
14:17:42,0.653,27
0,0,0
0,0,0
14:17:44,0.654,27
0,0,0
0,0,0
14:17:46,0.656,27
0,0,0
0,0,0
14:17:48,0.657,27
0,0,0
0,0,0
14:17:50,0.659,27
0,0,0
0,0,0
14:17:52,0.66,27
0,0,0
0,0,0
14:17:54,0.662,27
0,0,0
0,0,0
14:17:56,0.664,27
0,0,0
0,0,0
14:17:58,0.664,27
0,0,0
0,0,0
14:18:00,0.666,27
0,0,0
0,0,0
14:18:02,0.668,27.1
0,0,0
0,0,0
14:18:04,0.67,27.1
0,0,0
0,0,0
14:18:06,0.671,27.1
0,0,0
0,0,0
14:18:08,0.672,27.1
0,0,0
0,0,0
14:18:10,0.674,27.1
0,0,0
0,0,0
14:18:12,0.676,27.1
0,0,0
0,0,0
14:18:14,0.678,27.1
0,0,0
0,0,0
14:18:16,0.678,27.1
0,0,0
0,0,0
14:18:18,0.679,27.1
0,0,0
0,0,0
14:18:20,0.681,27.1
0,0,0
0,0,0
14:18:22,0.682,27.1
0,0,0
0,0,0
14:18:24,0.684,27.1
0,0,0
0,0,0
14:18:26,0.687,27.2
0,0,0
0,0,0
14:18:28,0.688,27.2
0,0,0
0,0,0
14:18:30,0.688,27.2
0,0,0
0,0,0
14:18:32,0.689,27.2
0,0,0
0,0,0
14:18:34,0.69,27.2
0,0,0
0,0,0
14:18:36,0.692,27.2
0,0,0
0,0,0
14:18:38,0.693,27.2
0,0,0
0,0,0
14:18:40,0.693,27.2
0,0,0
0,0,0
14:18:42,0.695,27.2
0,0,0
0,0,0
14:18:44,0.697,27.2
0,0,0
0,0,0
14:18:46,0.698,27.2
0,0,0
0,0,0
14:18:48,0.699,27.2
0,0,0
0,0,0
14:18:50,0.701,27.2
0,0,0
0,0,0
14:18:52,0.702,27.3
0,0,0
0,0,0
14:18:54,0.704,27.3
0,0,0
0,0,0
14:18:56,0.705,27.3
0,0,0
0,0,0
14:18:58,0.706,27.3
0,0,0
0,0,0
14:19:00,0.707,27.3
0,0,0
0,0,0
14:19:02,0.707,27.3
0,0,0
0,0,0
14:19:04,0.708,27.3
0,0,0
0,0,0
14:19:06,0.709,27.3
0,0,0
0,0,0
14:19:08,0.711,27.3
0,0,0
0,0,0
14:19:10,0.712,27.3
0,0,0
0,0,0
14:19:12,0.713,27.3
0,0,0
0,0,0
14:19:14,0.714,27.3
0,0,0
0,0,0
14:19:16,0.716,27.3
0,0,0
0,0,0
14:19:18,0.717,27.3
0,0,0
0,0,0
14:19:20,0.717,27.3
0,0,0
0,0,0
14:19:22,0.718,27.3
0,0,0
0,0,0
14:19:24,0.72,27.4
0,0,0
0,0,0
14:19:26,0.721,27.4
0,0,0
0,0,0
14:19:28,0.722,27.4
0,0,0
0,0,0
14:19:30,0.722,27.4
0,0,0
0,0,0
14:19:32,0.723,27.4
0,0,0
0,0,0
14:19:34,0.724,27.4
0,0,0
0,0,0
14:19:36,0.726,27.4
0,0,0
0,0,0
14:19:38,0.726,27.4
0,0,0
0,0,0
14:19:40,0.728,27.4
0,0,0
0,0,0
14:19:42,0.729,27.4
0,0,0
0,0,0
14:19:44,0.73,27.4
0,0,0
0,0,0
14:19:46,0.731,27.4
0,0,0
0,0,0
14:19:48,0.733,27.4
0,0,0
0,0,0
14:19:50,0.734,27.4
0,0,0
0,0,0
14:19:52,0.735,27.4
0,0,0
0,0,0
14:19:54,0.736,27.5
0,0,0
0,0,0
14:19:56,0.737,27.5
0,0,0
0,0,0
14:19:58,0.738,27.5
0,0,0
0,0,0
14:20:00,0.738,27.5
0,0,0
0,0,0
14:20:02,0.739,27.5
0,0,0
0,0,0
14:20:04,0.739,27.5
0,0,0
0,0,0
14:20:06,0.74,27.5
0,0,0
0,0,0
14:20:08,0.741,27.5
0,0,0
0,0,0
14:20:10,0.743,27.5
0,0,0
0,0,0
14:20:12,0.744,27.5
0,0,0
0,0,0
14:20:14,0.745,27.5
0,0,0
0,0,0
14:20:16,0.746,27.5
0,0,0
0,0,0
14:20:18,0.746,27.5
0,0,0
0,0,0
14:20:20,0.747,27.5
0,0,0
0,0,0
14:20:22,0.748,27.5
0,0,0
0,0,0
14:20:24,0.749,27.5
0,0,0
0,0,0
14:20:26,0.75,27.5
0,0,0
0,0,0
14:20:28,0.752,27.5
0,0,0
0,0,0
14:20:30,0.753,27.5
0,0,0
0,0,0
14:20:32,0.754,27.5
0,0,0
0,0,0
14:20:34,0.755,27.5
0,0,0
0,0,0
14:20:36,0.755,27.5
0,0,0
0,0,0
14:20:38,0.756,27.5
0,0,0
0,0,0
14:20:40,0.758,27.5
0,0,0
0,0,0
14:20:42,0.76,27.5
0,0,0
0,0,0
14:20:44,0.761,27.6
0,0,0
0,0,0
14:20:46,0.762,27.6
0,0,0
0,0,0
14:20:48,0.762,27.6
0,0,0
0,0,0
14:20:50,0.762,27.6
0,0,0
0,0,0
14:20:52,0.763,27.6
0,0,0
0,0,0
14:20:54,0.764,27.6
0,0,0
0,0,0
14:20:56,0.765,27.6
0,0,0
0,0,0
14:20:58,0.765,27.6
0,0,0
0,0,0
14:21:00,0.767,27.6
0,0,0
0,0,0
14:21:02,0.767,27.6
0,0,0
0,0,0
14:21:04,0.768,27.6
0,0,0
0,0,0
14:21:06,0.769,27.6
0,0,0
0,0,0
14:21:08,0.77,27.6
0,0,0
0,0,0
14:21:10,0.772,27.6
0,0,0
0,0,0
14:21:12,0.773,27.6
0,0,0
0,0,0
14:21:14,0.773,27.6
0,0,0
0,0,0
14:21:16,0.773,27.6
0,0,0
0,0,0
14:21:18,0.774,27.6
0,0,0
0,0,0
14:21:20,0.775,27.6
0,0,0
0,0,0
14:21:22,0.776,27.6
0,0,0
0,0,0
14:21:24,0.777,27.6
0,0,0
0,0,0
14:21:26,0.778,27.6
0,0,0
0,0,0
14:21:28,0.779,27.6
0,0,0
0,0,0
14:21:30,0.779,27.6
0,0,0
0,0,0
14:21:32,0.78,27.6
0,0,0
0,0,0
14:21:34,0.78,27.6
0,0,0
0,0,0
14:21:36,0.781,27.6
0,0,0
0,0,0
14:21:38,0.782,27.6
0,0,0
0,0,0
14:21:40,0.783,27.6
0,0,0
0,0,0
14:21:42,0.784,27.6
0,0,0
0,0,0
14:21:44,0.784,27.6
0,0,0
0,0,0
14:21:46,0.785,27.7
0,0,0
0,0,0
14:21:48,0.785,27.6
0,0,0
0,0,0
14:21:50,0.787,27.7
0,0,0
0,0,0
14:21:52,0.787,27.7
0,0,0
0,0,0
14:21:54,0.787,27.7
0,0,0
0,0,0
14:21:56,0.788,27.7
0,0,0
0,0,0
14:21:58,0.788,27.7
0,0,0
0,0,0
14:22:00,0.788,27.7
0,0,0
0,0,0
14:22:02,0.789,27.7
0,0,0
0,0,0
14:22:04,0.79,27.7
0,0,0
0,0,0
14:22:06,0.79,27.7
0,0,0
0,0,0
14:22:08,0.791,27.7
0,0,0
0,0,0
14:22:10,0.792,27.7
0,0,0
0,0,0
14:22:12,0.793,27.7
0,0,0
0,0,0
14:22:14,0.793,27.7
0,0,0
0,0,0
14:22:16,0.794,27.7
0,0,0
0,0,0
14:22:18,0.794,27.7
0,0,0
0,0,0
14:22:20,0.795,27.7
0,0,0
0,0,0
14:22:22,0.796,27.7
0,0,0
0,0,0
14:22:24,0.796,27.7
0,0,0
0,0,0
14:22:26,0.797,27.7
0,0,0
0,0,0
14:22:28,0.798,27.7
0,0,0
0,0,0
14:22:30,0.799,27.7
0,0,0
0,0,0
14:22:32,0.799,27.7
0,0,0
0,0,0
14:22:34,0.8,27.7
0,0,0
0,0,0
14:22:36,0.8,27.7
0,0,0
0,0,0
14:22:38,0.801,27.7
0,0,0
0,0,0
14:22:40,0.802,27.7
0,0,0
0,0,0
14:22:42,0.803,27.7
0,0,0
0,0,0
14:22:44,0.804,27.7
0,0,0
0,0,0
14:22:46,0.806,27.7
0,0,0
0,0,0
14:22:48,0.807,27.7
0,0,0
0,0,0
14:22:50,0.808,27.7
0,0,0
0,0,0
14:22:52,0.809,27.7
0,0,0
0,0,0
14:22:54,0.81,27.7
0,0,0
0,0,0
14:22:56,0.81,27.7
0,0,0
0,0,0
14:22:58,0.811,27.7
0,0,0
0,0,0
14:23:00,0.811,27.7
0,0,0
0,0,0
14:23:02,0.812,27.7
0,0,0
0,0,0
14:23:04,0.812,27.7
0,0,0
0,0,0
14:23:06,0.813,27.7
0,0,0
0,0,0
14:23:08,0.814,27.7
0,0,0
0,0,0
14:23:10,0.814,27.7
0,0,0
0,0,0
14:23:12,0.814,27.7
0,0,0
0,0,0
14:23:14,0.815,27.7
0,0,0
0,0,0
14:23:16,0.816,27.7
0,0,0
0,0,0
14:23:18,0.816,27.7
0,0,0
0,0,0
14:23:20,0.816,27.7
0,0,0
0,0,0
14:23:22,0.817,27.7
0,0,0
0,0,0
14:23:24,0.818,27.7
0,0,0
0,0,0
14:23:26,0.818,27.7
0,0,0
0,0,0
14:23:28,0.819,27.7
0,0,0
0,0,0
14:23:30,0.82,27.7
0,0,0
0,0,0
14:23:32,0.82,27.7
0,0,0
0,0,0
14:23:34,0.821,27.7
0,0,0
0,0,0
14:23:36,0.821,27.7
0,0,0
0,0,0
14:23:38,0.822,27.7
0,0,0
0,0,0
14:23:40,0.822,27.7
0,0,0
0,0,0
14:23:42,0.823,27.7
0,0,0
0,0,0
14:23:44,0.823,27.7
0,0,0
0,0,0
14:23:46,0.824,27.7
0,0,0
0,0,0
14:23:48,0.825,27.7
0,0,0
0,0,0
14:23:50,0.825,27.7
0,0,0
0,0,0
14:23:52,0.826,27.7
0,0,0
0,0,0
14:23:54,0.826,27.7
0,0,0
0,0,0
14:23:56,0.826,27.7
0,0,0
0,0,0
14:23:58,0.826,27.7
0,0,0
0,0,0
14:24:00,0.827,27.7
0,0,0
0,0,0
14:24:02,0.828,27.7
0,0,0
0,0,0
14:24:04,0.828,27.7
0,0,0
0,0,0
14:24:06,0.829,27.7
0,0,0
0,0,0
14:24:08,0.829,27.7
0,0,0
0,0,0
14:24:10,0.83,27.7
0,0,0
0,0,0
14:24:12,0.83,27.7
0,0,0
0,0,0
14:24:14,0.831,27.7
0,0,0
0,0,0
14:24:16,0.831,27.7
0,0,0
0,0,0
14:24:18,0.831,27.7
0,0,0
0,0,0
14:24:20,0.832,27.7
0,0,0
0,0,0
14:24:22,0.832,27.7
0,0,0
0,0,0
14:24:24,0.833,27.7
0,0,0
0,0,0
14:24:26,0.833,27.7
0,0,0
0,0,0
14:24:28,0.833,27.7
0,0,0
0,0,0
14:24:30,0.834,27.7
0,0,0
0,0,0
14:24:32,0.834,27.7
0,0,0
0,0,0
14:24:34,0.834,27.7
0,0,0
0,0,0
14:24:36,0.835,27.7
0,0,0
0,0,0
14:24:38,0.836,27.7
0,0,0
0,0,0
14:24:40,0.836,27.7
0,0,0
0,0,0
14:24:42,0.836,27.7
0,0,0
0,0,0
14:24:44,0.837,27.7
0,0,0
0,0,0
14:24:46,0.837,27.7
0,0,0
0,0,0
14:24:48,0.838,27.7
0,0,0
0,0,0
14:24:50,0.838,27.7
0,0,0
0,0,0
14:24:52,0.838,27.7
0,0,0
0,0,0
14:24:54,0.838,27.7
0,0,0
0,0,0
14:24:56,0.839,27.7
0,0,0
0,0,0
14:24:58,0.839,27.7
0,0,0
0,0,0
14:25:00,0.84,27.7
0,0,0
0,0,0
14:25:02,0.84,27.7
0,0,0
0,0,0
14:25:04,0.841,27.7
0,0,0
0,0,0
14:25:06,0.841,27.7
0,0,0
0,0,0
14:25:08,0.841,27.7
0,0,0
0,0,0
14:25:10,0.842,27.7
0,0,0
0,0,0
14:25:12,0.842,27.7
0,0,0
0,0,0
14:25:14,0.842,27.7
0,0,0
0,0,0
14:25:16,0.843,27.7
0,0,0
0,0,0
14:25:18,0.843,27.7
0,0,0
0,0,0
14:25:20,0.843,27.7
0,0,0
0,0,0
14:25:22,0.844,27.7
0,0,0
0,0,0
14:25:24,0.844,27.7
0,0,0
0,0,0
14:25:26,0.845,27.7
0,0,0
0,0,0
14:25:28,0.845,27.7
0,0,0
0,0,0
14:25:30,0.846,27.7
0,0,0
0,0,0
14:25:32,0.846,27.7
0,0,0
0,0,0
14:25:34,0.846,27.7
0,0,0
0,0,0
14:25:36,0.847,27.7
0,0,0
0,0,0
14:25:38,0.847,27.7
0,0,0
0,0,0
14:25:40,0.848,27.7
0,0,0
0,0,0
14:25:42,0.849,27.7
0,0,0
0,0,0
14:25:44,0.849,27.7
0,0,0
0,0,0
14:25:46,0.849,27.7
0,0,0
0,0,0
14:25:48,0.849,27.7
0,0,0
0,0,0
14:25:50,0.849,27.7
0,0,0
0,0,0
14:25:52,0.849,27.7
0,0,0
0,0,0
14:25:54,0.85,27.7
0,0,0
0,0,0
14:25:56,0.851,27.7
0,0,0
0,0,0
14:25:58,0.851,27.7
0,0,0
0,0,0
14:26:00,0.851,27.7
0,0,0
0,0,0
14:26:02,0.852,27.7
0,0,0
0,0,0
14:26:04,0.853,27.7
0,0,0
0,0,0
14:26:06,0.853,27.7
0,0,0
0,0,0
14:26:08,0.854,27.7
0,0,0
0,0,0
14:26:10,0.854,27.7
0,0,0
0,0,0
14:26:12,0.854,27.7
0,0,0
0,0,0
14:26:14,0.854,27.7
0,0,0
0,0,0
14:26:16,0.854,27.7
0,0,0
0,0,0
14:26:18,0.855,27.7
0,0,0
0,0,0
14:26:20,0.855,27.7
0,0,0
0,0,0
14:26:22,0.856,27.7
0,0,0
0,0,0
14:26:24,0.856,27.6
0,0,0
0,0,0
14:26:26,0.857,27.6
0,0,0
0,0,0
14:26:28,0.858,27.6
0,0,0
0,0,0
14:26:30,0.858,27.6
0,0,0
0,0,0
14:26:32,0.858,27.6
0,0,0
0,0,0
14:26:34,0.859,27.6
0,0,0
0,0,0
14:26:36,0.86,27.6
0,0,0
0,0,0
14:26:38,0.86,27.6
0,0,0
0,0,0
14:26:40,0.86,27.6
0,0,0
0,0,0
14:26:42,0.86,27.6
0,0,0
0,0,0
14:26:44,0.861,27.6
0,0,0
0,0,0
14:26:46,0.861,27.6
0,0,0
0,0,0
14:26:48,0.861,27.6
0,0,0
0,0,0
14:26:50,0.862,27.6
0,0,0
0,0,0
14:26:52,0.862,27.6
0,0,0
0,0,0
14:26:54,0.862,27.6
0,0,0
0,0,0
14:26:56,0.862,27.6
0,0,0
0,0,0
14:26:58,0.862,27.6
0,0,0
0,0,0
14:27:00,0.862,27.6
0,0,0
0,0,0
14:27:02,0.863,27.6
0,0,0
0,0,0
14:27:04,0.863,27.6
0,0,0
0,0,0
14:27:06,0.863,27.6
0,0,0
0,0,0
14:27:08,0.864,27.6
0,0,0
0,0,0
14:27:10,0.864,27.6
0,0,0
0,0,0
14:27:12,0.864,27.6
0,0,0
0,0,0
14:27:14,0.864,27.6
0,0,0
0,0,0
14:27:16,0.865,27.6
0,0,0
0,0,0
14:27:18,0.865,27.6
0,0,0
0,0,0
14:27:20,0.865,27.6
0,0,0
0,0,0
14:27:22,0.865,27.6
0,0,0
0,0,0
14:27:24,0.866,27.6
0,0,0
0,0,0
14:27:26,0.866,27.6
0,0,0
0,0,0
14:27:28,0.866,27.6
0,0,0
0,0,0
14:27:30,0.866,27.6
0,0,0
0,0,0
14:27:32,0.866,27.6
0,0,0
0,0,0
14:27:34,0.866,27.6
0,0,0
0,0,0
14:27:36,0.866,27.6
0,0,0
0,0,0
14:27:38,0.867,27.6
0,0,0
0,0,0
14:27:40,0.867,27.6
0,0,0
0,0,0
14:27:42,0.867,27.6
0,0,0
0,0,0
14:27:44,0.868,27.6
0,0,0
0,0,0
14:27:46,0.868,27.6
0,0,0
0,0,0
14:27:48,0.868,27.6
0,0,0
0,0,0
14:27:50,0.868,27.6
0,0,0
0,0,0
14:27:52,0.868,27.6
0,0,0
0,0,0
14:27:54,0.868,27.6
0,0,0
0,0,0
14:27:56,0.869,27.6
0,0,0
0,0,0
14:27:58,0.869,27.6
0,0,0
0,0,0
14:28:00,0.869,27.6
0,0,0
0,0,0
14:28:02,0.87,27.6
0,0,0
0,0,0
14:28:04,0.87,27.6
0,0,0
0,0,0
14:28:06,0.87,27.6
0,0,0
0,0,0
14:28:08,0.87,27.5
0,0,0
0,0,0
14:28:10,0.871,27.5
0,0,0
0,0,0
14:28:12,0.872,27.5
0,0,0
0,0,0
14:28:14,0.872,27.5
0,0,0
0,0,0
14:28:16,0.873,27.5
0,0,0
0,0,0
14:28:18,0.873,27.5
0,0,0
0,0,0
14:28:20,0.874,27.5
0,0,0
0,0,0
14:28:22,0.874,27.5
0,0,0
0,0,0
14:28:24,0.874,27.5
0,0,0
0,0,0
14:28:26,0.874,27.5
0,0,0
0,0,0
14:28:28,0.874,27.5
0,0,0
0,0,0
14:28:30,0.874,27.5
0,0,0
0,0,0
14:28:32,0.874,27.5
0,0,0
0,0,0
14:28:34,0.874,27.5
0,0,0
0,0,0
14:28:36,0.875,27.5
0,0,0
0,0,0
14:28:38,0.875,27.5
0,0,0
0,0,0
14:28:40,0.875,27.5
0,0,0
0,0,0
14:28:42,0.876,27.5
0,0,0
0,0,0
14:28:44,0.876,27.5
0,0,0
0,0,0
14:28:46,0.876,27.5
0,0,0
0,0,0
14:28:48,0.876,27.5
0,0,0
0,0,0
14:28:50,0.876,27.5
0,0,0
0,0,0
14:28:52,0.876,27.5
0,0,0
0,0,0
14:28:54,0.877,27.5
0,0,0
0,0,0
14:28:56,0.877,27.5
0,0,0
0,0,0
14:28:58,0.877,27.5
0,0,0
0,0,0
14:29:00,0.877,27.5
0,0,0
0,0,0
14:29:02,0.878,27.5
0,0,0
0,0,0
14:29:04,0.878,27.5
0,0,0
0,0,0
14:29:06,0.878,27.5
0,0,0
0,0,0
14:29:08,0.878,27.5
0,0,0
0,0,0
14:29:10,0.878,27.5
0,0,0
0,0,0
14:29:12,0.878,27.5
0,0,0
0,0,0
14:29:14,0.878,27.5
0,0,0
0,0,0
14:29:16,0.879,27.5
0,0,0
0,0,0
14:29:18,0.879,27.5
0,0,0
0,0,0
14:29:20,0.879,27.5
0,0,0
0,0,0
14:29:22,0.879,27.5
0,0,0
0,0,0
14:29:24,0.88,27.5
0,0,0
0,0,0
14:29:26,0.88,27.5
0,0,0
0,0,0
14:29:28,0.88,27.5
0,0,0
0,0,0
14:29:30,0.88,27.5
0,0,0
0,0,0
14:29:32,0.88,27.5
0,0,0
0,0,0
14:29:34,0.88,27.5
0,0,0
0,0,0
14:29:36,0.88,27.4
0,0,0
0,0,0
14:29:38,0.881,27.4
0,0,0
0,0,0
14:29:40,0.882,27.5
0,0,0
0,0,0
14:29:42,0.882,27.4
0,0,0
0,0,0
14:29:44,0.883,27.4
0,0,0
0,0,0
14:29:46,0.883,27.4
0,0,0
0,0,0
14:29:48,0.883,27.4
0,0,0
0,0,0
14:29:50,0.884,27.4
0,0,0
0,0,0
14:29:52,0.884,27.4
0,0,0
0,0,0
14:29:54,0.885,27.4
0,0,0
0,0,0
14:29:56,0.885,27.4
0,0,0
0,0,0
14:29:58,0.885,27.4
0,0,0
0,0,0
14:30:00,0.886,27.4
0,0,0
0,0,0
14:30:02,0.886,27.4
0,0,0
0,0,0
14:30:04,0.886,27.4
0,0,0
0,0,0
14:30:06,0.886,27.4
0,0,0
0,0,0
14:30:08,0.886,27.4
0,0,0
0,0,0
14:30:10,0.886,27.4
0,0,0
0,0,0
14:30:12,0.887,27.4
0,0,0
0,0,0
14:30:14,0.887,27.4
0,0,0
0,0,0
14:30:16,0.887,27.4
0,0,0
0,0,0
14:30:18,0.887,27.4
0,0,0
0,0,0
14:30:20,0.887,27.4
0,0,0
0,0,0
14:30:22,0.887,27.4
0,0,0
0,0,0
14:30:24,0.888,27.4
0,0,0
0,0,0
14:30:26,0.888,27.4
0,0,0
0,0,0
14:30:28,0.888,27.4
0,0,0
0,0,0
