Time,"Conductivity, mS","Temperature, C"
0,0,0
0,0,0
14:31:15,0.776,25.7
0,0,0
0,0,0
14:31:17,0.776,25.7
0,0,0
0,0,0
14:31:19,0.776,25.7
0,0,0
0,0,0
14:31:21,0.776,25.7
0,0,0
0,0,0
14:31:23,0.777,25.7
0,0,0
0,0,0
14:31:25,0.777,25.7
0,0,0
0,0,0
14:31:27,0.777,25.7
0,0,0
0,0,0
14:31:29,0.777,25.7
0,0,0
0,0,0
14:31:31,0.777,25.7
0,0,0
0,0,0
14:31:33,0.778,25.7
0,0,0
0,0,0
14:31:35,0.778,25.7
0,0,0
0,0,0
14:31:37,0.778,25.7
0,0,0
0,0,0
14:31:39,0.778,25.7
0,0,0
0,0,0
14:31:41,0.778,25.7
0,0,0
0,0,0
14:31:43,0.778,25.7
0,0,0
0,0,0
14:31:45,0.779,25.7
0,0,0
0,0,0
14:31:47,0.779,25.7
0,0,0
0,0,0
14:31:49,0.779,25.7
0,0,0
0,0,0
14:31:51,0.78,25.7
0,0,0
0,0,0
14:31:53,0.78,25.7
0,0,0
0,0,0
14:31:55,0.78,25.7
0,0,0
0,0,0
14:31:57,0.78,25.7
0,0,0
0,0,0
14:31:59,0.78,25.7
0,0,0
0,0,0
14:32:01,0.78,25.7
0,0,0
0,0,0
14:32:03,0.781,25.7
0,0,0
0,0,0
14:32:05,0.781,25.7
0,0,0
0,0,0
14:32:07,0.781,25.7
0,0,0
0,0,0
14:32:09,0.781,25.7
0,0,0
0,0,0
14:32:11,0.782,25.7
0,0,0
0,0,0
14:32:13,0.782,25.7
0,0,0
0,0,0
14:32:15,0.782,25.7
0,0,0
0,0,0
14:32:17,0.782,25.7
0,0,0
0,0,0
14:32:19,0.782,25.7
0,0,0
0,0,0
14:32:21,0.782,25.7
0,0,0
0,0,0
14:32:23,0.782,25.7
0,0,0
0,0,0
14:32:25,0.783,25.7
0,0,0
0,0,0
14:32:27,0.783,25.7
0,0,0
0,0,0
14:32:29,0.783,25.7
0,0,0
0,0,0
14:32:31,0.783,25.7
0,0,0
0,0,0
14:32:33,0.783,25.6
0,0,0
0,0,0
14:32:35,0.784,25.6
0,0,0
0,0,0
14:32:37,0.784,25.6
0,0,0
0,0,0
14:32:39,0.785,25.6
0,0,0
0,0,0
14:32:41,0.785,25.6
0,0,0
0,0,0
14:32:43,0.786,25.6
0,0,0
0,0,0
14:32:45,0.786,25.6
0,0,0
0,0,0
14:32:47,0.786,25.6
0,0,0
0,0,0
14:32:49,0.786,25.6
0,0,0
0,0,0
14:32:51,0.786,25.6
0,0,0
0,0,0
14:32:53,0.787,25.6
0,0,0
0,0,0
14:32:55,0.787,25.6
0,0,0
0,0,0
14:32:57,0.787,25.6
0,0,0
0,0,0
14:32:59,0.787,25.6
0,0,0
0,0,0
14:33:01,0.787,25.6
0,0,0
0,0,0
14:33:03,0.787,25.6
0,0,0
0,0,0
14:33:05,0.787,25.6
0,0,0
0,0,0
14:33:07,0.788,25.6
0,0,0
0,0,0
14:33:09,0.788,25.6
0,0,0
0,0,0
14:33:11,0.788,25.6
0,0,0
0,0,0
14:33:13,0.788,25.6
0,0,0
0,0,0
14:33:15,0.788,25.6
0,0,0
0,0,0
14:33:17,0.788,25.6
0,0,0
0,0,0
14:33:19,0.788,25.6
0,0,0
0,0,0
14:33:21,0.788,25.6
0,0,0
0,0,0
14:33:23,0.788,25.6
0,0,0
0,0,0
14:33:25,0.789,25.6
0,0,0
0,0,0
14:33:27,0.789,25.6
0,0,0
0,0,0
14:33:29,0.789,25.6
0,0,0
0,0,0
14:33:31,0.789,25.6
0,0,0
0,0,0
14:33:33,0.79,25.6
0,0,0
0,0,0
14:33:35,0.79,25.6
0,0,0
0,0,0
14:33:37,0.79,25.6
0,0,0
0,0,0
14:33:39,0.79,25.6
0,0,0
0,0,0
14:33:41,0.79,25.6
0,0,0
0,0,0
14:33:43,0.79,25.6
0,0,0
0,0,0
14:33:45,0.791,25.6
0,0,0
0,0,0
14:33:47,0.791,25.6
0,0,0
0,0,0
14:33:49,0.791,25.6
0,0,0
0,0,0
14:33:51,0.791,25.6
0,0,0
0,0,0
14:33:53,0.791,25.6
0,0,0
0,0,0
14:33:55,0.791,25.5
0,0,0
0,0,0
14:33:57,0.791,25.5
0,0,0
0,0,0
14:33:59,0.792,25.5
0,0,0
0,0,0
14:34:01,0.793,25.5
0,0,0
0,0,0
14:34:03,0.794,25.5
0,0,0
0,0,0
14:34:05,0.794,25.5
0,0,0
0,0,0
14:34:07,0.794,25.5
0,0,0
0,0,0
14:34:09,0.794,25.5
0,0,0
0,0,0
14:34:11,0.794,25.5
0,0,0
0,0,0
14:34:13,0.794,25.5
0,0,0
0,0,0
14:34:15,0.794,25.5
0,0,0
0,0,0
14:34:17,0.794,25.5
0,0,0
0,0,0
14:34:19,0.794,25.5
0,0,0
0,0,0
14:34:21,0.795,25.5
0,0,0
0,0,0
14:34:23,0.795,25.5
0,0,0
0,0,0
14:34:25,0.795,25.5
0,0,0
0,0,0
14:34:27,0.795,25.5
0,0,0
0,0,0
14:34:29,0.795,25.5
0,0,0
0,0,0
14:34:31,0.795,25.5
0,0,0
0,0,0
14:34:33,0.795,25.5
0,0,0
0,0,0
14:34:35,0.795,25.5
0,0,0
0,0,0
14:34:37,0.795,25.5
0,0,0
0,0,0
14:34:39,0.795,25.5
0,0,0
0,0,0
14:34:41,0.796,25.5
0,0,0
0,0,0
14:34:43,0.796,25.5
0,0,0
0,0,0
14:34:45,0.796,25.5
0,0,0
0,0,0
14:34:47,0.796,25.5
0,0,0
0,0,0
14:34:49,0.796,25.5
0,0,0
0,0,0
14:34:51,0.797,25.5
0,0,0
0,0,0
14:34:53,0.797,25.5
0,0,0
0,0,0
14:34:55,0.797,25.5
0,0,0
0,0,0
14:34:57,0.797,25.5
0,0,0
0,0,0
14:34:59,0.798,25.5
0,0,0
0,0,0
14:35:01,0.799,25.5
0,0,0
0,0,0
14:35:03,0.799,25.5
0,0,0
0,0,0
14:35:05,0.799,25.5
0,0,0
0,0,0
14:35:07,0.799,25.5
0,0,0
0,0,0
14:35:09,0.799,25.5
0,0,0
0,0,0
14:35:11,0.799,25.5
0,0,0
0,0,0
14:35:13,0.799,25.5
0,0,0
0,0,0
14:35:15,0.799,25.5
0,0,0
0,0,0
14:35:17,0.799,25.5
0,0,0
0,0,0
14:35:19,0.8,25.5
0,0,0
0,0,0
14:35:21,0.8,25.5
0,0,0
0,0,0
14:35:23,0.8,25.4
0,0,0
0,0,0
14:35:25,0.801,25.4
0,0,0
0,0,0
14:35:27,0.801,25.4
0,0,0
0,0,0
14:35:29,0.802,25.4
0,0,0
0,0,0
14:35:31,0.802,25.4
0,0,0
0,0,0
14:35:33,0.802,25.4
0,0,0
0,0,0
14:35:35,0.802,25.4
0,0,0
0,0,0
14:35:37,0.802,25.4
0,0,0
0,0,0
14:35:39,0.802,25.4
0,0,0
0,0,0
14:35:41,0.802,25.4
0,0,0
0,0,0
14:35:43,0.803,25.4
0,0,0
0,0,0
14:35:45,0.803,25.4
0,0,0
0,0,0
14:35:47,0.804,25.4
0,0,0
0,0,0
14:35:49,0.804,25.4
0,0,0
0,0,0
14:35:51,0.804,25.4
0,0,0
0,0,0
14:35:53,0.805,25.4
0,0,0
0,0,0
14:35:55,0.805,25.4
0,0,0
0,0,0
14:35:57,0.805,25.4
0,0,0
0,0,0
14:35:59,0.806,25.4
0,0,0
0,0,0
14:36:01,0.805,25.4
0,0,0
0,0,0
14:36:03,0.805,25.4
0,0,0
0,0,0
14:36:05,0.805,25.4
0,0,0
0,0,0
14:36:07,0.805,25.4
0,0,0
0,0,0
14:36:09,0.805,25.4
0,0,0
0,0,0
14:36:11,0.805,25.4
0,0,0
0,0,0
14:36:13,0.805,25.4
0,0,0
0,0,0
14:36:15,0.805,25.4
0,0,0
0,0,0
14:36:17,0.804,25.4
0,0,0
0,0,0
14:36:19,0.804,25.4
0,0,0
0,0,0
14:36:21,0.804,25.4
0,0,0
0,0,0
14:36:23,0.805,25.4
0,0,0
0,0,0
14:36:25,0.805,25.4
0,0,0
0,0,0
14:36:27,0.805,25.4
0,0,0
0,0,0
14:36:29,0.805,25.4
0,0,0
0,0,0
14:36:31,0.805,25.3
0,0,0
0,0,0
14:36:33,0.805,25.3
0,0,0
0,0,0
14:36:35,0.806,25.3
0,0,0
0,0,0
14:36:37,0.807,25.3
0,0,0
0,0,0
14:36:39,0.807,25.3
0,0,0
0,0,0
14:36:41,0.808,25.3
0,0,0
0,0,0
14:36:43,0.809,25.3
0,0,0
0,0,0
14:36:45,0.809,25.3
0,0,0
0,0,0
14:36:47,0.809,25.3
0,0,0
0,0,0
14:36:49,0.809,25.3
0,0,0
0,0,0
14:36:51,0.809,25.3
0,0,0
0,0,0
14:36:53,0.809,25.3
0,0,0
0,0,0
14:36:55,0.809,25.3
0,0,0
0,0,0
14:36:57,0.809,25.3
0,0,0
0,0,0
14:36:59,0.809,25.3
0,0,0
0,0,0
14:37:01,0.81,25.3
0,0,0
0,0,0
14:37:03,0.81,25.3
0,0,0
0,0,0
14:37:05,0.81,25.3
0,0,0
0,0,0
14:37:07,0.81,25.3
0,0,0
0,0,0
14:37:09,0.809,25.3
0,0,0
0,0,0
14:37:11,0.809,25.3
0,0,0
0,0,0
14:37:13,0.809,25.3
0,0,0
0,0,0
14:37:15,0.809,25.3
0,0,0
0,0,0
14:37:17,0.809,25.3
0,0,0
0,0,0
14:37:19,0.809,25.3
0,0,0
0,0,0
14:37:21,0.809,25.3
0,0,0
0,0,0
14:37:23,0.809,25.3
0,0,0
0,0,0
14:37:25,0.81,25.3
0,0,0
0,0,0
14:37:27,0.809,25.3
0,0,0
0,0,0
14:37:29,0.809,25.3
0,0,0
0,0,0
14:37:31,0.809,25.3
0,0,0
0,0,0
14:37:33,0.809,25.3
0,0,0
0,0,0
14:37:35,0.809,25.3
0,0,0
0,0,0
14:37:37,0.81,25.3
0,0,0
0,0,0
14:37:39,0.81,25.3
0,0,0
0,0,0
14:37:41,0.81,25.3
0,0,0
0,0,0
14:37:43,0.81,25.3
0,0,0
0,0,0
14:37:45,0.81,25.3
0,0,0
0,0,0
14:37:47,0.81,25.2
0,0,0
0,0,0
14:37:49,0.811,25.2
0,0,0
0,0,0
14:37:51,0.812,25.2
0,0,0
0,0,0
14:37:53,0.812,25.2
0,0,0
0,0,0
14:37:55,0.812,25.2
0,0,0
0,0,0
14:37:57,0.812,25.2
0,0,0
0,0,0
14:37:59,0.812,25.2
0,0,0
0,0,0
14:38:01,0.812,25.2
0,0,0
0,0,0
14:38:03,0.813,25.2
0,0,0
0,0,0
14:38:05,0.813,25.2
0,0,0
0,0,0
14:38:07,0.813,25.2
0,0,0
0,0,0
14:38:09,0.813,25.2
0,0,0
0,0,0
14:38:11,0.813,25.2
0,0,0
0,0,0
14:38:13,0.813,25.2
0,0,0
0,0,0
14:38:15,0.813,25.2
0,0,0
0,0,0
14:38:17,0.813,25.2
0,0,0
0,0,0
14:38:19,0.813,25.2
0,0,0
0,0,0
14:38:21,0.813,25.2
0,0,0
0,0,0
14:38:23,0.814,25.2
0,0,0
0,0,0
14:38:25,0.814,25.2
0,0,0
0,0,0
14:38:27,0.814,25.2
0,0,0
0,0,0
14:38:29,0.814,25.2
0,0,0
0,0,0
14:38:31,0.814,25.2
0,0,0
0,0,0
14:38:33,0.814,25.2
0,0,0
0,0,0
14:38:35,0.814,25.2
0,0,0
0,0,0
14:38:37,0.814,25.2
0,0,0
0,0,0
14:38:39,0.815,25.2
0,0,0
0,0,0
14:38:41,0.815,25.2
0,0,0
0,0,0
14:38:43,0.815,25.2
0,0,0
0,0,0
14:38:45,0.815,25.2
0,0,0
0,0,0
14:38:47,0.815,25.2
0,0,0
0,0,0
14:38:49,0.815,25.2
0,0,0
0,0,0
14:38:51,0.814,25.2
0,0,0
0,0,0
14:38:53,0.815,25.2
0,0,0
0,0,0
14:38:55,0.815,25.2
0,0,0
0,0,0
14:38:57,0.815,25.2
0,0,0
0,0,0
14:38:59,0.815,25.2
0,0,0
0,0,0
14:39:01,0.815,25.2
0,0,0
0,0,0
14:39:03,0.815,25.2
0,0,0
0,0,0
14:39:05,0.815,25.2
0,0,0
0,0,0
14:39:07,0.816,25.2
0,0,0
0,0,0
14:39:09,0.816,25.1
0,0,0
0,0,0
14:39:11,0.816,25.2
0,0,0
0,0,0
14:39:13,0.816,25.1
0,0,0
0,0,0
14:39:15,0.816,25.1
0,0,0
0,0,0
14:39:17,0.817,25.1
0,0,0
0,0,0
14:39:19,0.817,25.1
0,0,0
0,0,0
14:39:21,0.817,25.1
0,0,0
0,0,0
14:39:23,0.817,25.1
0,0,0
0,0,0
14:39:25,0.818,25.1
0,0,0
0,0,0
14:39:27,0.818,25.1
0,0,0
0,0,0
14:39:29,0.818,25.1
0,0,0
0,0,0
14:39:31,0.818,25.1
0,0,0
0,0,0
14:39:33,0.818,25.1
0,0,0
0,0,0
14:39:35,0.818,25.1
0,0,0
0,0,0
14:39:37,0.818,25.1
0,0,0
0,0,0
14:39:39,0.818,25.1
0,0,0
0,0,0
14:39:41,0.818,25.1
0,0,0
0,0,0
14:39:43,0.818,25.1
0,0,0
0,0,0
14:39:45,0.819,25.1
0,0,0
0,0,0
14:39:47,0.818,25.1
0,0,0
0,0,0
14:39:49,0.818,25.1
0,0,0
0,0,0
14:39:51,0.818,25.1
0,0,0
0,0,0
14:39:53,0.818,25.1
0,0,0
0,0,0
14:39:55,0.818,25.1
0,0,0
0,0,0
14:39:57,0.819,25.1
0,0,0
0,0,0
14:39:59,0.819,25.1
0,0,0
0,0,0
14:40:01,0.819,25.1
0,0,0
0,0,0
14:40:03,0.819,25.1
0,0,0
0,0,0
14:40:05,0.819,25.1
0,0,0
0,0,0
14:40:07,0.819,25.1
0,0,0
0,0,0
14:40:09,0.819,25.1
0,0,0
0,0,0
14:40:11,0.819,25
0,0,0
0,0,0
14:40:13,0.819,25
0,0,0
0,0,0
14:40:15,0.82,25
0,0,0
0,0,0
14:40:17,0.82,25
0,0,0
0,0,0
14:40:19,0.821,25
0,0,0
0,0,0
14:40:21,0.821,25
0,0,0
0,0,0
14:40:23,0.821,25
0,0,0
0,0,0
14:40:25,0.821,25
0,0,0
0,0,0
14:40:27,0.822,25
0,0,0
0,0,0
14:40:29,0.822,25
0,0,0
0,0,0
14:40:31,0.822,25
0,0,0
0,0,0
14:40:33,0.822,25
0,0,0
0,0,0
14:40:35,0.821,25
0,0,0
0,0,0
14:40:37,0.821,25
0,0,0
0,0,0
14:40:39,0.821,25
0,0,0
0,0,0
14:40:41,0.821,25
0,0,0
0,0,0
14:40:43,0.821,25
0,0,0
0,0,0
14:40:45,0.821,25
0,0,0
0,0,0
14:40:47,0.821,25
0,0,0
0,0,0
14:40:49,0.822,25
0,0,0
0,0,0
14:40:51,0.822,25
0,0,0
0,0,0
14:40:53,0.822,25
0,0,0
0,0,0
14:40:55,0.822,25
0,0,0
0,0,0
14:40:57,0.822,25
0,0,0
0,0,0
14:40:59,0.822,25
0,0,0
0,0,0
14:41:01,0.822,25
0,0,0
0,0,0
14:41:03,0.822,25
0,0,0
0,0,0
14:41:05,0.822,25
0,0,0
0,0,0
14:41:07,0.822,25
0,0,0
0,0,0
14:41:09,0.822,25
0,0,0
0,0,0
14:41:11,0.822,25
0,0,0
0,0,0
14:41:13,0.822,25
0,0,0
0,0,0
14:41:15,0.822,25
0,0,0
0,0,0
14:41:17,0.822,25
0,0,0
0,0,0
14:41:19,0.822,25
0,0,0
0,0,0
14:41:21,0.823,25
0,0,0
0,0,0
14:41:23,0.823,25
0,0,0
0,0,0
14:41:25,0.823,25
0,0,0
0,0,0
14:41:27,0.823,24.9
0,0,0
0,0,0
14:41:29,0.823,25
0,0,0
0,0,0
14:41:31,0.823,25
0,0,0
0,0,0
14:41:33,0.823,24.9
0,0,0
0,0,0
14:41:35,0.824,24.9
0,0,0
0,0,0
14:41:37,0.824,24.9
0,0,0
0,0,0
14:41:39,0.824,24.9
0,0,0
0,0,0
14:41:41,0.825,24.9
0,0,0
0,0,0
14:41:43,0.825,24.9
0,0,0
0,0,0
14:41:45,0.825,24.9
0,0,0
0,0,0
14:41:47,0.825,24.9
0,0,0
0,0,0
14:41:49,0.825,24.9
0,0,0
0,0,0
14:41:51,0.825,24.9
0,0,0
0,0,0
14:41:53,0.825,24.9
0,0,0
0,0,0
14:41:55,0.825,24.9
0,0,0
0,0,0
14:41:57,0.825,24.9
0,0,0
0,0,0
14:41:59,0.825,24.9
0,0,0
0,0,0
14:42:01,0.825,24.9
0,0,0
0,0,0
14:42:03,0.825,24.9
0,0,0
0,0,0
14:42:05,0.825,24.9
0,0,0
0,0,0
14:42:07,0.825,24.9
0,0,0
0,0,0
14:42:09,0.825,24.9
0,0,0
0,0,0
14:42:11,0.825,24.9
0,0,0
0,0,0
14:42:13,0.825,24.9
0,0,0
0,0,0
14:42:15,0.825,24.9
0,0,0
0,0,0
14:42:17,,
0,,
0,,
14:42:19,,
0,,
0,,
14:42:21,,
0,,
0,,
14:42:23,,
0,,
0,,
14:42:25,,
0,,
0,,
14:42:27,,
0,,
0,,
14:42:29,,
0,,
0,,
14:42:31,,
0,,
0,,
14:42:33,,
0,,
0,,
14:42:35,,
0,,
0,,
14:42:37,,
0,,
0,,
14:42:39,,
0,,
0,,
14:42:41,,
0,,
0,,
14:42:43,,
0,,
0,,
14:42:45,,
0,,
0,,
14:42:47,,
0,,
0,,
14:42:49,,
0,,
0,,
14:42:51,,
0,,
0,,
14:42:53,,
0,,
0,,
14:42:55,,
0,,
0,,
14:42:57,,
0,,
0,,
14:42:59,,
0,,
0,,
14:43:01,,
0,,
0,,
14:43:03,,
0,,
0,,
14:43:05,,
0,,
0,,
14:43:07,,
0,,
0,,
14:43:09,,
0,,
0,,
14:43:11,,
0,,
0,,
14:43:13,,
0,,
0,,
14:43:15,,
0,,
0,,
14:43:17,,
0,,
0,,
14:43:19,,
0,,
0,,
14:43:21,,
0,,
0,,
14:43:23,,
0,,
0,,
14:43:25,,
0,,
0,,
14:43:27,,
0,,
0,,
14:43:29,,
0,,
0,,
14:43:31,,
0,,
0,,
14:43:33,,
0,,
0,,
14:43:35,,
0,,
0,,
14:43:37,,
0,,
0,,
14:43:39,,
0,,
0,,
14:43:41,,
0,,
0,,
14:43:43,,
0,,
0,,
14:43:45,,
0,,
0,,
14:43:47,,
0,,
0,,
14:43:49,,
0,,
0,,
14:43:51,,
0,,
0,,
14:43:53,,
0,,
0,,
14:43:55,,
0,,
0,,
14:43:57,,
0,,
0,,
14:43:59,,
0,,
0,,
14:44:01,,
0,,
0,,
14:44:03,,
0,,
0,,
14:44:05,,
0,,
0,,
14:44:07,,
0,,
0,,
14:44:09,,
0,,
0,,
14:44:11,,
0,,
0,,
14:44:13,,
0,,
0,,
14:44:15,,
0,,
0,,
14:44:17,,
0,,
0,,
14:44:19,,
0,,
0,,
14:44:21,,
0,,
0,,
14:44:23,,
0,,
0,,
14:44:25,,
0,,
0,,
14:44:27,,
0,,
0,,
14:44:29,,
0,,
0,,
14:44:31,,
0,,
0,,
14:44:33,,
0,,
0,,
14:44:35,,
0,,
0,,
14:44:37,,
0,,
0,,
14:44:39,,
0,,
0,,
14:44:41,,
0,,
0,,
14:44:43,,
0,,
0,,
14:44:45,,
0,,
0,,
14:44:47,,
0,,
0,,
14:44:49,,
0,,
0,,
14:44:51,,
0,,
0,,
14:44:53,,
0,,
0,,
14:44:55,,
0,,
0,,
14:44:57,,
0,,
0,,
14:44:59,,
0,,
0,,
14:45:01,,
0,,
0,,
14:45:03,,
0,,
0,,
14:45:05,,
0,,
0,,
14:45:07,,
0,,
0,,
14:45:09,,
0,,
0,,
14:45:11,,
0,,
0,,
14:45:13,,
0,,
0,,
14:45:15,,
0,,
0,,
14:45:17,,
0,,
0,,
14:45:19,,
0,,
0,,
14:45:21,,
0,,
0,,
14:45:23,,
0,,
0,,
14:45:25,,
0,,
0,,
14:45:27,,
0,,
0,,
14:45:29,,
0,,
0,,
14:45:31,,
0,,
0,,
14:45:33,,
0,,
0,,
14:45:35,,
0,,
0,,
14:45:37,,
0,,
0,,
14:45:39,,
0,,
0,,
14:45:41,,
0,,
0,,
14:45:43,,
0,,
0,,
14:45:45,,
0,,
0,,
14:45:47,,
0,,
0,,
14:45:49,,
0,,
0,,
14:45:51,,
0,,
0,,
14:45:53,,
0,,
0,,
14:45:55,,
0,,
0,,
14:45:57,,
0,,
0,,
14:45:59,,
0,,
0,,
14:46:01,,
0,,
0,,
14:46:03,,
0,,
0,,
14:46:05,,
0,,
0,,
14:46:07,,
0,,
0,,
14:46:09,,
0,,
0,,
14:46:11,,
0,,
0,,
14:46:13,,
0,,
0,,
14:46:15,,
0,,
0,,
14:46:17,,
0,,
0,,
14:46:19,,
0,,
0,,
14:46:21,,
0,,
0,,
14:46:23,,
0,,
0,,
14:46:25,,
0,,
0,,
14:46:27,,
0,,
0,,
14:46:29,,
0,,
0,,
14:46:31,,
0,,
0,,
14:46:33,,
0,,
0,,
14:46:35,,
0,,
0,,
14:46:37,,
0,,
0,,
14:46:39,,
0,,
0,,
14:46:41,,
0,,
0,,
14:46:43,,
0,,
0,,
14:46:45,,
0,,
0,,
14:46:47,,
0,,
0,,
14:46:49,,
0,,
0,,
14:46:51,,
0,,
0,,
14:46:53,,
0,,
0,,
14:46:55,,
0,,
0,,
14:46:57,,
0,,
0,,
14:46:59,,
0,,
0,,
14:47:01,,
0,,
0,,
14:47:03,,
0,,
0,,
14:47:05,,
0,,
0,,
14:47:07,,
0,,
0,,
14:47:09,,
0,,
0,,
14:47:11,,
0,,
0,,
14:47:13,,
0,,
0,,
14:47:15,,
0,,
0,,
14:47:17,,
0,,
0,,
14:47:19,,
0,,
0,,
14:47:21,,
0,,
0,,
14:47:23,,
0,,
0,,
14:47:25,,
0,,
0,,
14:47:27,,
0,,
0,,
14:47:29,,
0,,
0,,
14:47:31,,
0,,
0,,
14:47:33,,
0,,
0,,
14:47:35,,
0,,
0,,
14:47:37,,
0,,
0,,
14:47:39,,
0,,
0,,
14:47:41,,
0,,
0,,
14:47:43,,
0,,
0,,
14:47:45,,
0,,
0,,
14:47:47,,
0,,
0,,
14:47:49,0.851,24.2
0,0,0
0,0,0
14:47:51,0.851,24.2
0,0,0
0,0,0
14:47:53,0.851,24.2
0,0,0
0,0,0
14:47:55,0.851,24.2
0,0,0
0,0,0
14:47:57,0.852,24.2
0,0,0
0,0,0
14:47:59,0.852,24.2
0,0,0
0,0,0
14:48:01,0.852,24.2
0,0,0
0,0,0
14:48:03,0.852,24.2
0,0,0
0,0,0
14:48:05,0.852,24.2
0,0,0
0,0,0
14:48:07,0.852,24.2
0,0,0
0,0,0
14:48:09,0.852,24.2
0,0,0
0,0,0
14:48:11,0.852,24.2
0,0,0
0,0,0
14:48:13,0.852,24.2
0,0,0
0,0,0
14:48:15,0.852,24.2
0,0,0
0,0,0
14:48:17,0.852,24.2
0,0,0
0,0,0
14:48:19,0.852,24.2
0,0,0
0,0,0
14:48:21,0.852,24.1
0,0,0
0,0,0
14:48:23,0.852,24.1
0,0,0
0,0,0
14:48:25,0.853,24.1
0,0,0
0,0,0
14:48:27,0.854,24.1
0,0,0
0,0,0
14:48:29,0.854,24.1
0,0,0
0,0,0
14:48:31,0.854,24.1
0,0,0
0,0,0
14:48:33,0.854,24.1
0,0,0
0,0,0
14:48:35,0.854,24.1
0,0,0
0,0,0
14:48:37,0.855,24.1
0,0,0
0,0,0
14:48:39,0.855,24.1
0,0,0
0,0,0
14:48:41,0.854,24.1
0,0,0
0,0,0
14:48:43,0.854,24.1
0,0,0
0,0,0
14:48:45,0.854,24.1
0,0,0
0,0,0
14:48:47,0.854,24.1
0,0,0
0,0,0
14:48:49,0.854,24.1
0,0,0
0,0,0
14:48:51,0.854,24.1
0,0,0
0,0,0
14:48:53,0.854,24.1
0,0,0
0,0,0
14:48:55,0.854,24.1
0,0,0
0,0,0
14:48:57,0.854,24.1
0,0,0
0,0,0
14:48:59,0.854,24.1
0,0,0
0,0,0
14:49:01,0.854,24.1
0,0,0
0,0,0
14:49:03,0.854,24.1
0,0,0
0,0,0
14:49:05,0.854,24.1
0,0,0
0,0,0
14:49:07,0.854,24.1
0,0,0
0,0,0
14:49:09,0.855,24.1
0,0,0
0,0,0
14:49:11,0.855,24.1
0,0,0
0,0,0
14:49:13,0.855,24.1
0,0,0
0,0,0
14:49:15,0.855,24.1
0,0,0
0,0,0
14:49:17,0.855,24.1
0,0,0
0,0,0
14:49:19,0.855,24.1
0,0,0
0,0,0
14:49:21,0.855,24.1
0,0,0
0,0,0
14:49:23,0.855,24.1
0,0,0
0,0,0
14:49:25,0.855,24.1
0,0,0
0,0,0
14:49:27,0.854,24.1
0,0,0
0,0,0
14:49:29,0.855,24.1
0,0,0
0,0,0
14:49:31,0.855,24.1
0,0,0
0,0,0
14:49:33,0.855,24.1
0,0,0
0,0,0
14:49:35,0.855,24.1
0,0,0
0,0,0
14:49:37,0.855,24
0,0,0
0,0,0
14:49:39,0.855,24.1
0,0,0
0,0,0
14:49:41,0.855,24
0,0,0
0,0,0
14:49:43,0.856,24
0,0,0
0,0,0
14:49:45,0.856,24
0,0,0
0,0,0
14:49:47,0.856,24
0,0,0
0,0,0
14:49:49,0.856,24
0,0,0
0,0,0
14:49:51,0.856,24
0,0,0
0,0,0
14:49:53,0.856,24
0,0,0
0,0,0
14:49:55,0.856,24
0,0,0
0,0,0
14:49:57,0.857,24
0,0,0
0,0,0
14:49:59,0.857,24
0,0,0
0,0,0
14:50:01,0.857,24
0,0,0
0,0,0
14:50:03,0.857,24
0,0,0
0,0,0
14:50:05,0.857,24
0,0,0
0,0,0
14:50:07,0.857,24
0,0,0
0,0,0
14:50:09,0.857,24
0,0,0
0,0,0
14:50:11,0.857,24
0,0,0
0,0,0
14:50:13,0.857,24
0,0,0
0,0,0
14:50:15,0.857,24
0,0,0
0,0,0
14:50:17,0.857,24
0,0,0
0,0,0
14:50:19,0.857,24
0,0,0
0,0,0
14:50:21,0.857,24
0,0,0
0,0,0
14:50:23,0.857,24
0,0,0
0,0,0
14:50:25,0.857,24
0,0,0
0,0,0
14:50:27,0.857,24
0,0,0
0,0,0
14:50:29,0.857,24
0,0,0
0,0,0
14:50:31,0.857,24
0,0,0
0,0,0
14:50:33,0.857,24
0,0,0
0,0,0
14:50:35,0.857,24
0,0,0
0,0,0
14:50:37,0.857,24
0,0,0
0,0,0
14:50:39,0.857,24
0,0,0
0,0,0
14:50:41,0.857,24
0,0,0
0,0,0
14:50:43,0.857,24
0,0,0
0,0,0
14:50:45,0.857,24
0,0,0
0,0,0
14:50:47,0.857,24
0,0,0
0,0,0
14:50:49,0.857,24
0,0,0
0,0,0
14:50:51,0.857,24
0,0,0
0,0,0
14:50:53,0.857,24
0,0,0
0,0,0
14:50:55,0.857,24
0,0,0
0,0,0
14:50:57,0.857,24
0,0,0
0,0,0
14:50:59,0.857,23.9
0,0,0
0,0,0
14:51:01,0.858,24
0,0,0
0,0,0
14:51:03,0.858,23.9
0,0,0
0,0,0
14:51:05,0.858,24
0,0,0
0,0,0
14:51:07,0.858,23.9
0,0,0
0,0,0
14:51:09,0.858,24
0,0,0
0,0,0
14:51:11,0.858,23.9
0,0,0
0,0,0
14:51:13,0.858,23.9
0,0,0
0,0,0
14:51:15,0.858,23.9
0,0,0
0,0,0
14:51:17,0.859,23.9
0,0,0
0,0,0
14:51:19,0.859,23.9
0,0,0
0,0,0
14:51:21,0.859,23.9
0,0,0
0,0,0
14:51:23,0.859,23.9
0,0,0
0,0,0
14:51:25,0.859,23.9
0,0,0
0,0,0
14:51:27,0.859,23.9
0,0,0
0,0,0
