Time,"Conductivity, mS","Temperature, C"
13:00:26,0.477,22.7
0,0,0
0,0,0
13:00:28,0.48,22.7
0,0,0
0,0,0
13:00:30,0.482,22.7
0,0,0
0,0,0
13:00:32,0.485,22.7
0,0,0
0,0,0
13:00:34,0.487,22.7
0,0,0
0,0,0
13:00:36,0.49,22.7
0,0,0
0,0,0
13:00:38,0.492,22.8
0,0,0
0,0,0
13:00:40,0.494,22.8
0,0,0
0,0,0
13:00:42,0.497,22.8
0,0,0
0,0,0
13:00:44,0.497,22.8
0,0,0
0,0,0
13:00:46,0.499,22.8
0,0,0
0,0,0
13:00:48,0.502,22.8
0,0,0
0,0,0
13:00:50,0.504,22.9
0,0,0
0,0,0
13:00:52,0.507,22.9
0,0,0
0,0,0
13:00:54,0.509,22.9
0,0,0
0,0,0
13:00:56,0.511,22.9
0,0,0
0,0,0
13:00:58,0.513,22.9
0,0,0
0,0,0
13:01:00,0.516,22.9
0,0,0
0,0,0
13:01:02,0.518,23
0,0,0
0,0,0
13:01:04,0.52,23
0,0,0
0,0,0
13:01:06,0.522,23
0,0,0
0,0,0
13:01:08,0.522,23
0,0,0
0,0,0
13:01:10,0.524,23
0,0,0
0,0,0
13:01:12,0.527,23
0,0,0
0,0,0
13:01:14,0.529,23
0,0,0
0,0,0
13:01:16,0.531,23.1
0,0,0
0,0,0
13:01:18,0.533,23.1
0,0,0
0,0,0
13:01:20,0.535,23.1
0,0,0
0,0,0
13:01:22,0.537,23.1
0,0,0
0,0,0
13:01:24,0.539,23.1
0,0,0
0,0,0
13:01:26,0.539,23.1
0,0,0
0,0,0
13:01:28,0.541,23.2
0,0,0
0,0,0
13:01:30,0.543,23.2
0,0,0
0,0,0
13:01:32,0.545,23.2
0,0,0
0,0,0
13:01:34,0.547,23.2
0,0,0
0,0,0
13:01:36,0.549,23.2
0,0,0
0,0,0
13:01:38,0.551,23.2
0,0,0
0,0,0
13:01:40,0.553,23.2
0,0,0
0,0,0
13:01:42,0.555,23.2
0,0,0
0,0,0
13:01:44,0.555,23.3
0,0,0
0,0,0
13:01:46,0.557,23.3
0,0,0
0,0,0
13:01:48,0.558,23.3
0,0,0
0,0,0
13:01:50,0.56,23.3
0,0,0
0,0,0
13:01:52,0.562,23.3
0,0,0
0,0,0
13:01:54,0.564,23.3
0,0,0
0,0,0
13:01:56,0.566,23.4
0,0,0
0,0,0
13:01:58,0.568,23.4
0,0,0
0,0,0
13:02:00,0.57,23.4
0,0,0
0,0,0
13:02:02,0.572,23.4
0,0,0
0,0,0
13:02:04,0.574,23.4
0,0,0
0,0,0
13:02:06,0.574,23.4
0,0,0
0,0,0
13:02:08,0.576,23.4
0,0,0
0,0,0
13:02:10,0.579,23.5
0,0,0
0,0,0
13:02:12,0.581,23.5
0,0,0
0,0,0
13:02:14,0.583,23.5
0,0,0
0,0,0
13:02:16,0.584,23.5
0,0,0
0,0,0
13:02:18,0.586,23.5
0,0,0
0,0,0
13:02:20,0.587,23.5
0,0,0
0,0,0
13:02:22,0.589,23.5
0,0,0
0,0,0
13:02:24,0.589,23.5
0,0,0
0,0,0
13:02:26,0.591,23.6
0,0,0
0,0,0
13:02:28,0.593,23.6
0,0,0
0,0,0
13:02:30,0.595,23.6
0,0,0
0,0,0
13:02:32,0.597,23.6
0,0,0
0,0,0
13:02:34,0.598,23.6
0,0,0
0,0,0
13:02:36,0.6,23.6
0,0,0
0,0,0
13:02:38,0.602,23.6
0,0,0
0,0,0
13:02:40,0.604,23.6
0,0,0
0,0,0
13:02:42,0.604,23.6
0,0,0
0,0,0
13:02:44,0.605,23.7
0,0,0
0,0,0
13:02:46,0.607,23.7
0,0,0
0,0,0
13:02:48,0.608,23.7
0,0,0
0,0,0
13:02:50,0.61,23.7
0,0,0
0,0,0
13:02:52,0.612,23.7
0,0,0
0,0,0
13:02:54,0.613,23.7
0,0,0
0,0,0
13:02:56,0.615,23.7
0,0,0
0,0,0
13:02:58,0.617,23.8
0,0,0
0,0,0
13:03:00,0.619,23.8
0,0,0
0,0,0
13:03:02,0.62,23.8
0,0,0
0,0,0
13:03:04,0.62,23.8
0,0,0
0,0,0
13:03:06,0.621,23.8
0,0,0
0,0,0
13:03:08,0.623,23.8
0,0,0
0,0,0
13:03:10,0.625,23.8
0,0,0
0,0,0
13:03:12,0.627,23.8
0,0,0
0,0,0
13:03:14,0.629,23.9
0,0,0
0,0,0
13:03:16,0.631,23.9
0,0,0
0,0,0
13:03:18,0.632,23.9
0,0,0
0,0,0
13:03:20,0.634,23.9
0,0,0
0,0,0
13:03:22,0.634,23.9
0,0,0
0,0,0
13:03:24,0.635,23.9
0,0,0
0,0,0
13:03:26,0.637,23.9
0,0,0
0,0,0
13:03:28,0.639,23.9
0,0,0
0,0,0
13:03:30,0.641,23.9
0,0,0
0,0,0
13:03:32,0.643,23.9
0,0,0
0,0,0
13:03:34,0.645,24
0,0,0
0,0,0
13:03:36,0.646,24
0,0,0
0,0,0
13:03:38,0.647,24
0,0,0
0,0,0
13:03:40,0.647,24
0,0,0
0,0,0
13:03:42,0.649,24
0,0,0
0,0,0
13:03:44,0.65,24
0,0,0
0,0,0
13:03:46,0.652,24
0,0,0
0,0,0
13:03:48,0.654,24
0,0,0
0,0,0
13:03:50,0.655,24
0,0,0
0,0,0
13:03:52,0.657,24.1
0,0,0
0,0,0
13:03:54,0.657,24.1
0,0,0
0,0,0
13:03:56,0.658,24.1
0,0,0
0,0,0
13:03:58,0.659,24.1
0,0,0
0,0,0
13:04:00,0.66,24.1
0,0,0
0,0,0
13:04:02,0.66,24.1
0,0,0
0,0,0
13:04:04,0.662,24.1
0,0,0
0,0,0
13:04:06,0.663,24.1
0,0,0
0,0,0
13:04:08,0.665,24.1
0,0,0
0,0,0
13:04:10,0.667,24.2
0,0,0
0,0,0
13:04:12,0.668,24.2
0,0,0
0,0,0
13:04:14,0.669,24.2
0,0,0
0,0,0
13:04:16,0.671,24.2
0,0,0
0,0,0
13:04:18,0.671,24.2
0,0,0
0,0,0
13:04:20,0.671,24.2
0,0,0
0,0,0
13:04:22,0.673,24.2
0,0,0
0,0,0
13:04:24,0.674,24.2
0,0,0
0,0,0
13:04:26,0.675,24.2
0,0,0
0,0,0
13:04:28,0.677,24.2
0,0,0
0,0,0
13:04:30,0.679,24.2
0,0,0
0,0,0
13:04:32,0.68,24.3
0,0,0
0,0,0
13:04:34,0.681,24.3
0,0,0
0,0,0
13:04:36,0.682,24.3
0,0,0
0,0,0
13:04:38,0.682,24.3
0,0,0
0,0,0
13:04:40,0.683,24.3
0,0,0
0,0,0
13:04:42,0.684,24.3
0,0,0
0,0,0
13:04:44,0.685,24.3
0,0,0
0,0,0
13:04:46,0.687,24.3
0,0,0
0,0,0
13:04:48,0.688,24.3
0,0,0
0,0,0
13:04:50,0.69,24.3
0,0,0
0,0,0
13:04:52,0.691,24.3
0,0,0
0,0,0
13:04:54,0.692,24.4
0,0,0
0,0,0
13:04:56,0.693,24.4
0,0,0
0,0,0
13:04:58,0.694,24.4
0,0,0
0,0,0
13:05:00,0.695,24.4
0,0,0
0,0,0
13:05:02,0.695,24.4
0,0,0
0,0,0
13:05:04,0.696,24.4
0,0,0
0,0,0
13:05:06,0.697,24.4
0,0,0
0,0,0
13:05:08,0.699,24.4
0,0,0
0,0,0
13:05:10,0.7,24.4
0,0,0
0,0,0
13:05:12,0.702,24.4
0,0,0
0,0,0
13:05:14,0.703,24.5
0,0,0
0,0,0
13:05:16,0.704,24.5
0,0,0
0,0,0
13:05:18,0.704,24.5
0,0,0
0,0,0
13:05:20,0.705,24.5
0,0,0
0,0,0
13:05:22,0.706,24.5
0,0,0
0,0,0
13:05:24,0.706,24.5
0,0,0
0,0,0
13:05:26,0.707,24.5
0,0,0
0,0,0
13:05:28,0.709,24.5
0,0,0
0,0,0
13:05:30,0.709,24.5
0,0,0
0,0,0
13:05:32,0.711,24.5
0,0,0
0,0,0
13:05:34,0.712,24.5
0,0,0
0,0,0
13:05:36,0.712,24.5
0,0,0
0,0,0
13:05:38,0.713,24.5
0,0,0
0,0,0
13:05:40,0.714,24.5
0,0,0
0,0,0
13:05:42,0.716,24.6
0,0,0
0,0,0
13:05:44,0.716,24.6
0,0,0
0,0,0
13:05:46,0.717,24.6
0,0,0
0,0,0
13:05:48,0.718,24.6
0,0,0
0,0,0
13:05:50,0.719,24.6
0,0,0
0,0,0
13:05:52,0.72,24.6
0,0,0
0,0,0
13:05:54,0.721,24.6
0,0,0
0,0,0
13:05:56,0.722,24.6
0,0,0
0,0,0
13:05:58,0.723,24.6
0,0,0
0,0,0
13:06:00,0.723,24.6
0,0,0
0,0,0
13:06:02,0.724,24.6
0,0,0
0,0,0
13:06:04,0.724,24.6
0,0,0
0,0,0
13:06:06,0.725,24.6
0,0,0
0,0,0
13:06:08,0.726,24.7
0,0,0
0,0,0
13:06:10,0.727,24.7
0,0,0
0,0,0
13:06:12,0.728,24.7
0,0,0
0,0,0
13:06:14,0.729,24.7
0,0,0
0,0,0
13:06:16,0.729,24.7
0,0,0
0,0,0
13:06:18,0.73,24.7
0,0,0
0,0,0
13:06:20,0.731,24.7
0,0,0
0,0,0
13:06:22,0.731,24.7
0,0,0
0,0,0
13:06:24,0.732,24.7
0,0,0
0,0,0
13:06:26,0.733,24.7
0,0,0
0,0,0
13:06:28,0.734,24.7
0,0,0
0,0,0
13:06:30,0.735,24.7
0,0,0
0,0,0
13:06:32,0.736,24.7
0,0,0
0,0,0
13:06:34,0.737,24.7
0,0,0
0,0,0
13:06:36,0.737,24.7
0,0,0
0,0,0
13:06:38,0.738,24.7
0,0,0
0,0,0
13:06:40,0.738,24.8
0,0,0
0,0,0
13:06:42,0.739,24.8
0,0,0
0,0,0
13:06:44,0.739,24.8
0,0,0
0,0,0
13:06:46,0.74,24.8
0,0,0
0,0,0
13:06:48,0.741,24.8
0,0,0
0,0,0
13:06:50,0.741,24.8
0,0,0
0,0,0
13:06:52,0.742,24.8
0,0,0
0,0,0
13:06:54,0.743,24.8
0,0,0
0,0,0
13:06:56,0.744,24.8
0,0,0
0,0,0
13:06:58,0.744,24.8
0,0,0
0,0,0
13:07:00,0.745,24.8
0,0,0
0,0,0
13:07:02,0.746,24.8
0,0,0
0,0,0
13:07:04,0.747,24.8
0,0,0
0,0,0
13:07:06,0.748,24.8
0,0,0
0,0,0
13:07:08,0.749,24.8
0,0,0
0,0,0
13:07:10,0.75,24.9
0,0,0
0,0,0
13:07:12,0.751,24.9
0,0,0
0,0,0
13:07:14,0.751,24.9
0,0,0
0,0,0
13:07:16,0.752,24.9
0,0,0
0,0,0
13:07:18,0.752,24.9
0,0,0
0,0,0
13:07:20,0.752,24.9
0,0,0
0,0,0
13:07:22,0.753,24.9
0,0,0
0,0,0
13:07:24,0.754,24.9
0,0,0
0,0,0
13:07:26,0.755,24.9
0,0,0
0,0,0
13:07:28,0.756,24.9
0,0,0
0,0,0
13:07:30,0.756,24.9
0,0,0
0,0,0
13:07:32,0.757,24.9
0,0,0
0,0,0
13:07:34,0.758,24.9
0,0,0
0,0,0
13:07:36,0.759,24.9
0,0,0
0,0,0
13:07:38,0.759,24.9
0,0,0
0,0,0
13:07:40,0.759,24.9
0,0,0
0,0,0
13:07:42,0.76,24.9
0,0,0
0,0,0
13:07:44,0.76,24.9
0,0,0
0,0,0
13:07:46,0.761,25
0,0,0
0,0,0
13:07:48,0.762,25
0,0,0
0,0,0
13:07:50,0.762,25
0,0,0
0,0,0
13:07:52,0.763,25
0,0,0
0,0,0
13:07:54,0.763,25
0,0,0
0,0,0
13:07:56,0.763,25
0,0,0
0,0,0
13:07:58,0.764,25
0,0,0
0,0,0
13:08:00,0.765,25
0,0,0
0,0,0
13:08:02,0.766,25
0,0,0
0,0,0
13:08:04,0.766,25
0,0,0
0,0,0
13:08:06,0.767,25
0,0,0
0,0,0
13:08:08,0.767,25
0,0,0
0,0,0
13:08:10,0.768,25
0,0,0
0,0,0
13:08:12,0.769,25
0,0,0
0,0,0
13:08:14,0.77,25
0,0,0
0,0,0
13:08:16,0.771,25
0,0,0
0,0,0
13:08:18,0.771,25
0,0,0
0,0,0
13:08:20,0.771,25
0,0,0
0,0,0
13:08:22,0.772,25
0,0,0
0,0,0
13:08:24,0.772,25
0,0,0
0,0,0
13:08:26,0.773,25
0,0,0
0,0,0
13:08:28,0.774,25
0,0,0
0,0,0
13:08:30,0.775,25.1
0,0,0
0,0,0
13:08:32,0.775,25
0,0,0
0,0,0
13:08:34,0.775,25
0,0,0
0,0,0
13:08:36,0.775,25.1
0,0,0
0,0,0
13:08:38,0.776,25.1
0,0,0
0,0,0
13:08:40,0.776,25.1
0,0,0
0,0,0
13:08:42,0.777,25.1
0,0,0
0,0,0
13:08:44,0.777,25.1
0,0,0
0,0,0
13:08:46,0.778,25.1
0,0,0
0,0,0
13:08:48,0.779,25.1
0,0,0
0,0,0
13:08:50,0.779,25.1
0,0,0
0,0,0
13:08:52,0.779,25.1
0,0,0
0,0,0
13:08:54,0.779,25.1
0,0,0
0,0,0
13:08:56,0.78,25.1
0,0,0
0,0,0
13:08:58,0.781,25.1
0,0,0
0,0,0
13:09:00,0.782,25.1
0,0,0
0,0,0
13:09:02,0.783,25.1
0,0,0
0,0,0
13:09:04,0.784,25.1
0,0,0
0,0,0
13:09:06,0.784,25.1
0,0,0
0,0,0
13:09:08,0.785,25.1
0,0,0
0,0,0
13:09:10,0.785,25.1
0,0,0
0,0,0
13:09:12,0.786,25.1
0,0,0
0,0,0
13:09:14,0.786,25.1
0,0,0
0,0,0
13:09:16,0.787,25.1
0,0,0
0,0,0
13:09:18,0.787,25.1
0,0,0
0,0,0
13:09:20,0.787,25.1
0,0,0
0,0,0
13:09:22,0.788,25.1
0,0,0
0,0,0
13:09:24,0.789,25.2
0,0,0
0,0,0
13:09:26,0.79,25.2
0,0,0
0,0,0
13:09:28,0.79,25.2
0,0,0
0,0,0
13:09:30,0.79,25.2
0,0,0
0,0,0
13:09:32,0.79,25.2
0,0,0
0,0,0
13:09:34,0.79,25.2
0,0,0
0,0,0
13:09:36,0.791,25.2
0,0,0
0,0,0
13:09:38,0.791,25.2
0,0,0
0,0,0
13:09:40,0.791,25.2
0,0,0
0,0,0
13:09:42,0.792,25.2
0,0,0
0,0,0
13:09:44,0.792,25.2
0,0,0
0,0,0
13:09:46,0.793,25.2
0,0,0
0,0,0
13:09:48,0.794,25.2
0,0,0
0,0,0
13:09:50,0.794,25.2
0,0,0
0,0,0
13:09:52,0.794,25.2
0,0,0
0,0,0
13:09:54,0.795,25.2
0,0,0
0,0,0
13:09:56,0.795,25.2
0,0,0
0,0,0
13:09:58,0.796,25.2
0,0,0
0,0,0
13:10:00,0.796,25.2
0,0,0
0,0,0
13:10:02,0.797,25.2
0,0,0
0,0,0
13:10:04,0.798,25.2
0,0,0
0,0,0
13:10:06,0.798,25.2
0,0,0
0,0,0
13:10:08,0.799,25.2
0,0,0
0,0,0
13:10:10,0.799,25.2
0,0,0
0,0,0
13:10:12,0.8,25.2
0,0,0
0,0,0
13:10:14,0.801,25.2
0,0,0
0,0,0
13:10:16,0.801,25.2
0,0,0
0,0,0
13:10:18,0.801,25.2
0,0,0
0,0,0
13:10:20,0.802,25.2
0,0,0
0,0,0
13:10:22,0.802,25.2
0,0,0
0,0,0
13:10:24,0.802,25.2
0,0,0
0,0,0
13:10:26,0.803,25.2
0,0,0
0,0,0
13:10:28,0.804,25.2
0,0,0
0,0,0
13:10:30,0.805,25.2
0,0,0
0,0,0
13:10:32,0.805,25.2
0,0,0
0,0,0
13:10:34,0.805,25.2
0,0,0
0,0,0
13:10:36,0.806,25.2
0,0,0
0,0,0
13:10:38,0.806,25.2
0,0,0
0,0,0
13:10:40,0.807,25.2
0,0,0
0,0,0
13:10:42,0.807,25.3
0,0,0
0,0,0
13:10:44,0.808,25.3
0,0,0
0,0,0
13:10:46,0.808,25.3
0,0,0
0,0,0
13:10:48,0.808,25.3
0,0,0
0,0,0
13:10:50,0.809,25.3
0,0,0
0,0,0
13:10:52,0.809,25.3
0,0,0
0,0,0
13:10:54,0.81,25.3
0,0,0
0,0,0
13:10:56,0.81,25.3
0,0,0
0,0,0
13:10:58,0.81,25.3
0,0,0
0,0,0
13:11:00,0.81,25.3
0,0,0
0,0,0
13:11:02,0.811,25.3
0,0,0
0,0,0
13:11:04,0.811,25.3
0,0,0
0,0,0
13:11:06,0.812,25.3
0,0,0
0,0,0
13:11:08,0.812,25.3
0,0,0
0,0,0
13:11:10,0.813,25.3
0,0,0
0,0,0
13:11:12,0.813,25.3
0,0,0
0,0,0
13:11:14,0.813,25.3
0,0,0
0,0,0
13:11:16,0.813,25.3
0,0,0
0,0,0
13:11:18,0.814,25.3
0,0,0
0,0,0
13:11:20,0.814,25.3
0,0,0
0,0,0
13:11:22,0.814,25.3
0,0,0
0,0,0
13:11:24,0.815,25.3
0,0,0
0,0,0
13:11:26,0.815,25.3
0,0,0
0,0,0
13:11:28,0.816,25.3
0,0,0
0,0,0
13:11:30,0.816,25.3
0,0,0
0,0,0
13:11:32,0.816,25.3
0,0,0
0,0,0
13:11:34,0.817,25.3
0,0,0
0,0,0
13:11:36,0.817,25.3
0,0,0
0,0,0
13:11:38,0.817,25.3
0,0,0
0,0,0
13:11:40,0.818,25.3
0,0,0
0,0,0
13:11:42,0.818,25.3
0,0,0
0,0,0
13:11:44,0.819,25.3
0,0,0
0,0,0
13:11:46,0.82,25.3
0,0,0
0,0,0
13:11:48,0.82,25.3
0,0,0
0,0,0
13:11:50,0.821,25.3
0,0,0
0,0,0
13:11:52,0.821,25.3
0,0,0
0,0,0
13:11:54,0.821,25.3
0,0,0
0,0,0
13:11:56,0.821,25.3
0,0,0
0,0,0
13:11:58,0.822,25.3
0,0,0
0,0,0
13:12:00,0.822,25.3
0,0,0
0,0,0
13:12:02,0.822,25.3
0,0,0
0,0,0
13:12:04,0.823,25.3
0,0,0
0,0,0
13:12:06,0.823,25.3
0,0,0
0,0,0
13:12:08,0.823,25.3
0,0,0
0,0,0
13:12:10,0.823,25.3
0,0,0
0,0,0
13:12:12,0.823,25.3
0,0,0
0,0,0
13:12:14,0.823,25.3
0,0,0
0,0,0
13:12:16,0.824,25.3
0,0,0
0,0,0
13:12:18,0.824,25.3
0,0,0
0,0,0
13:12:20,0.825,25.3
0,0,0
0,0,0
13:12:22,0.825,25.3
0,0,0
0,0,0
13:12:24,0.826,25.3
0,0,0
0,0,0
13:12:26,0.826,25.3
0,0,0
0,0,0
13:12:28,0.826,25.3
0,0,0
0,0,0
13:12:30,0.826,25.3
0,0,0
0,0,0
13:12:32,0.827,25.3
0,0,0
0,0,0
13:12:34,0.827,25.3
0,0,0
0,0,0
13:12:36,0.827,25.3
0,0,0
0,0,0
13:12:38,0.828,25.3
0,0,0
0,0,0
13:12:40,0.828,25.3
0,0,0
0,0,0
13:12:42,0.829,25.3
0,0,0
0,0,0
13:12:44,0.83,25.3
0,0,0
0,0,0
13:12:46,0.83,25.3
0,0,0
0,0,0
13:12:48,0.831,25.3
0,0,0
0,0,0
13:12:50,0.831,25.3
0,0,0
0,0,0
13:12:52,0.831,25.3
0,0,0
0,0,0
13:12:54,0.831,25.3
0,0,0
0,0,0
13:12:56,0.831,25.3
0,0,0
0,0,0
13:12:58,0.832,25.3
0,0,0
0,0,0
13:13:00,0.832,25.3
0,0,0
0,0,0
13:13:02,0.833,25.3
0,0,0
0,0,0
13:13:04,0.833,25.4
0,0,0
0,0,0
13:13:06,0.834,25.3
0,0,0
0,0,0
13:13:08,0.834,25.3
0,0,0
0,0,0
13:13:10,0.834,25.3
0,0,0
0,0,0
13:13:12,0.835,25.3
0,0,0
0,0,0
13:13:14,0.835,25.4
0,0,0
0,0,0
13:13:16,0.836,25.4
0,0,0
0,0,0
13:13:18,0.836,25.4
0,0,0
0,0,0
13:13:20,0.836,25.3
0,0,0
0,0,0
13:13:22,0.836,25.4
0,0,0
0,0,0
13:13:24,0.836,25.4
0,0,0
0,0,0
13:13:26,0.837,25.4
0,0,0
0,0,0
13:13:28,0.837,25.4
0,0,0
0,0,0
13:13:30,0.837,25.4
0,0,0
0,0,0
13:13:32,0.837,25.4
0,0,0
0,0,0
13:13:34,0.837,25.4
0,0,0
0,0,0
13:13:36,0.837,25.4
0,0,0
0,0,0
13:13:38,0.837,25.4
0,0,0
0,0,0
13:13:40,0.837,25.4
0,0,0
0,0,0
13:13:42,0.837,25.4
0,0,0
0,0,0
13:13:44,0.837,25.4
0,0,0
0,0,0
13:13:46,0.838,25.4
0,0,0
0,0,0
13:13:48,0.837,25.4
0,0,0
0,0,0
13:13:50,0.837,25.4
0,0,0
0,0,0
13:13:52,0.837,25.4
0,0,0
0,0,0
13:13:54,0.837,25.4
0,0,0
0,0,0
13:13:56,0.837,25.4
0,0,0
0,0,0
13:13:58,0.837,25.4
0,0,0
0,0,0
13:14:00,0.838,25.4
0,0,0
0,0,0
13:14:02,0.839,25.4
0,0,0
0,0,0
13:14:04,0.841,25.4
0,0,0
0,0,0
13:14:06,0.844,25.4
0,0,0
0,0,0
13:14:08,0.844,25.4
0,0,0
0,0,0
13:14:10,0.846,25.4
0,0,0
0,0,0
13:14:12,0.847,25.4
0,0,0
0,0,0
13:14:14,0.848,25.4
0,0,0
0,0,0
13:14:16,0.848,25.4
0,0,0
0,0,0
13:14:18,0.848,25.4
0,0,0
0,0,0
13:14:20,0.848,25.4
0,0,0
0,0,0
13:14:22,0.848,25.4
0,0,0
0,0,0
13:14:24,0.849,25.4
0,0,0
0,0,0
13:14:26,0.849,25.4
0,0,0
0,0,0
13:14:28,0.849,25.4
0,0,0
0,0,0
13:14:30,0.849,25.4
0,0,0
0,0,0
13:14:32,0.849,25.4
0,0,0
0,0,0
13:14:34,0.849,25.4
0,0,0
0,0,0
13:14:36,0.85,25.4
0,0,0
0,0,0
13:14:38,0.85,25.4
0,0,0
0,0,0
13:14:40,0.85,25.4
0,0,0
0,0,0
13:14:42,0.85,25.4
0,0,0
0,0,0
13:14:44,0.851,25.4
0,0,0
0,0,0
13:14:46,0.851,25.4
0,0,0
0,0,0
13:14:48,0.851,25.4
0,0,0
0,0,0
13:14:50,0.852,25.4
0,0,0
0,0,0
13:14:52,0.852,25.4
0,0,0
0,0,0
13:14:54,0.852,25.4
0,0,0
0,0,0
13:14:56,0.852,25.4
0,0,0
0,0,0
13:14:58,0.852,25.4
0,0,0
0,0,0
13:15:00,0.853,25.4
0,0,0
0,0,0
13:15:02,0.854,25.4
0,0,0
0,0,0
13:15:04,0.854,25.4
0,0,0
0,0,0
13:15:06,0.854,25.4
0,0,0
0,0,0
13:15:08,0.854,25.4
0,0,0
0,0,0
13:15:10,0.854,25.4
0,0,0
0,0,0
13:15:12,0.854,25.4
0,0,0
0,0,0
13:15:14,0.854,25.4
0,0,0
0,0,0
13:15:16,0.854,25.4
0,0,0
0,0,0
13:15:18,0.855,25.4
0,0,0
0,0,0
13:15:20,0.855,25.4
0,0,0
0,0,0
13:15:22,0.856,25.4
0,0,0
0,0,0
13:15:24,0.856,25.4
0,0,0
0,0,0
13:15:26,0.856,25.4
0,0,0
0,0,0
13:15:28,0.856,25.4
0,0,0
0,0,0
13:15:30,0.856,25.4
0,0,0
0,0,0
13:15:32,0.857,25.4
0,0,0
0,0,0
13:15:34,0.857,25.4
0,0,0
0,0,0
13:15:36,0.857,25.4
0,0,0
0,0,0
13:15:38,0.858,25.4
0,0,0
0,0,0
13:15:40,0.858,25.4
0,0,0
0,0,0
13:15:42,0.858,25.4
0,0,0
0,0,0
13:15:44,0.858,25.4
0,0,0
0,0,0
13:15:46,0.858,25.4
0,0,0
0,0,0
13:15:48,0.858,25.4
0,0,0
0,0,0
13:15:50,0.858,25.4
0,0,0
0,0,0
13:15:52,0.858,25.4
0,0,0
0,0,0
13:15:54,0.859,25.4
0,0,0
0,0,0
13:15:56,0.859,25.4
0,0,0
0,0,0
13:15:58,0.859,25.4
0,0,0
0,0,0
13:16:00,0.86,25.4
0,0,0
0,0,0
13:16:02,0.86,25.4
0,0,0
0,0,0
13:16:04,0.86,25.4
0,0,0
0,0,0
13:16:06,0.86,25.4
0,0,0
0,0,0
13:16:08,0.86,25.4
0,0,0
0,0,0
13:16:10,0.86,25.4
0,0,0
0,0,0
13:16:12,0.86,25.4
0,0,0
0,0,0
13:16:14,0.86,25.4
0,0,0
0,0,0
13:16:16,0.861,25.3
0,0,0
0,0,0
13:16:18,0.861,25.4
0,0,0
0,0,0
13:16:20,0.861,25.4
0,0,0
0,0,0
13:16:22,0.862,25.4
0,0,0
0,0,0
13:16:24,0.862,25.4
0,0,0
0,0,0
13:16:26,0.862,25.4
0,0,0
0,0,0
13:16:28,0.862,25.3
0,0,0
0,0,0
13:16:30,0.862,25.3
0,0,0
0,0,0
13:16:32,0.863,25.3
0,0,0
0,0,0
13:16:34,0.864,25.3
0,0,0
0,0,0
13:16:36,0.865,25.3
0,0,0
0,0,0
13:16:38,0.865,25.4
0,0,0
0,0,0
13:16:40,0.865,25.3
0,0,0
0,0,0
