Time,"Conductivity, mS","Temperature, C"
0,0,0
12:51:00,0.858,24.3
0,0,0
0,0,0
12:51:02,0.858,24.3
0,0,0
0,0,0
12:51:04,0.858,24.3
0,0,0
0,0,0
12:51:06,0.858,24.3
0,0,0
0,0,0
12:51:08,0.858,24.3
0,0,0
0,0,0
12:51:10,0.858,24.3
0,0,0
0,0,0
12:51:12,0.858,24.3
0,0,0
0,0,0
12:51:14,0.858,24.3
0,0,0
0,0,0
12:51:16,0.859,24.3
0,0,0
0,0,0
12:51:18,0.859,24.3
0,0,0
0,0,0
12:51:20,0.859,24.3
0,0,0
0,0,0
12:51:22,0.86,24.3
0,0,0
0,0,0
12:51:24,0.862,24.3
0,0,0
0,0,0
12:51:26,0.863,24.3
0,0,0
0,0,0
12:51:28,0.863,24.3
0,0,0
0,0,0
12:51:30,0.863,24.3
0,0,0
0,0,0
12:51:32,0.863,24.3
0,0,0
0,0,0
12:51:34,0.863,24.3
0,0,0
0,0,0
12:51:36,0.864,24.3
0,0,0
0,0,0
12:51:38,0.864,24.3
0,0,0
0,0,0
12:51:40,0.864,24.3
0,0,0
0,0,0
12:51:42,0.864,24.3
0,0,0
0,0,0
12:51:44,0.864,24.3
0,0,0
0,0,0
12:51:46,0.864,24.3
0,0,0
0,0,0
12:51:48,0.864,24.3
0,0,0
0,0,0
12:51:50,0.864,24.3
0,0,0
0,0,0
12:51:52,0.864,24.3
0,0,0
0,0,0
12:51:54,0.864,24.3
0,0,0
0,0,0
12:51:56,0.865,24.3
0,0,0
0,0,0
12:51:58,0.865,24.3
0,0,0
0,0,0
12:52:00,0.865,24.3
0,0,0
0,0,0
12:52:02,0.865,24.3
0,0,0
0,0,0
12:52:04,0.865,24.3
0,0,0
0,0,0
12:52:06,0.865,24.3
0,0,0
0,0,0
12:52:08,0.865,24.3
0,0,0
0,0,0
12:52:10,0.865,24.3
0,0,0
0,0,0
12:52:12,0.865,24.3
0,0,0
0,0,0
12:52:14,0.866,24.3
0,0,0
0,0,0
12:52:16,0.866,24.3
0,0,0
0,0,0
12:52:18,0.866,24.3
0,0,0
0,0,0
12:52:20,0.866,24.3
0,0,0
0,0,0
12:52:22,0.866,24.3
0,0,0
0,0,0
12:52:24,0.866,24.3
0,0,0
0,0,0
12:52:26,0.866,24.3
0,0,0
0,0,0
12:52:28,0.866,24.3
0,0,0
0,0,0
12:52:30,0.866,24.3
0,0,0
0,0,0
12:52:32,0.866,24.3
0,0,0
0,0,0
12:52:34,0.866,24.3
0,0,0
0,0,0
12:52:36,0.867,24.3
0,0,0
0,0,0
12:52:38,0.867,24.3
0,0,0
0,0,0
12:52:40,0.867,24.3
0,0,0
0,0,0
12:52:42,0.867,24.3
0,0,0
0,0,0
12:52:44,0.867,24.3
0,0,0
0,0,0
12:52:46,0.867,24.3
0,0,0
0,0,0
12:52:48,0.867,24.3
0,0,0
0,0,0
12:52:50,0.867,24.3
0,0,0
0,0,0
12:52:52,0.867,24.3
0,0,0
0,0,0
12:52:54,0.868,24.3
0,0,0
0,0,0
12:52:56,0.868,24.3
0,0,0
0,0,0
12:52:58,0.867,24.3
0,0,0
0,0,0
12:53:00,0.867,24.3
0,0,0
0,0,0
12:53:02,0.868,24.3
0,0,0
0,0,0
12:53:04,0.868,24.3
0,0,0
0,0,0
12:53:06,0.868,24.3
0,0,0
0,0,0
12:53:08,0.868,24.3
0,0,0
0,0,0
12:53:10,0.868,24.3
0,0,0
0,0,0
12:53:12,0.868,24.3
0,0,0
0,0,0
12:53:14,0.868,24.3
0,0,0
0,0,0
12:53:16,0.868,24.3
0,0,0
0,0,0
12:53:18,0.869,24.3
0,0,0
0,0,0
12:53:20,0.869,24.3
0,0,0
0,0,0
12:53:22,0.869,24.3
0,0,0
0,0,0
12:53:24,0.869,24.3
0,0,0
0,0,0
12:53:26,0.869,24.3
0,0,0
0,0,0
12:53:28,0.869,24.3
0,0,0
0,0,0
12:53:30,0.869,24.3
0,0,0
0,0,0
12:53:32,0.869,24.3
0,0,0
0,0,0
12:53:34,0.869,24.3
0,0,0
0,0,0
12:53:36,0.869,24.3
0,0,0
0,0,0
12:53:38,0.869,24.3
0,0,0
0,0,0
12:53:40,0.869,24.3
0,0,0
0,0,0
12:53:42,0.869,24.3
0,0,0
0,0,0
12:53:44,0.869,24.3
0,0,0
0,0,0
12:53:46,0.869,24.3
0,0,0
0,0,0
12:53:48,0.869,24.3
0,0,0
0,0,0
12:53:50,0.87,24.3
0,0,0
0,0,0
12:53:52,0.87,24.3
0,0,0
0,0,0
12:53:54,0.87,24.3
0,0,0
0,0,0
12:53:56,0.869,24.3
0,0,0
0,0,0
12:53:58,0.87,24.3
0,0,0
0,0,0
12:54:00,0.869,24.3
0,0,0
0,0,0
12:54:02,0.869,24.3
0,0,0
0,0,0
12:54:04,0.869,24.3
0,0,0
0,0,0
12:54:06,0.869,24.3
0,0,0
0,0,0
12:54:08,0.87,24.3
0,0,0
0,0,0
12:54:10,0.87,24.3
0,0,0
0,0,0
12:54:12,0.87,24.3
0,0,0
0,0,0
12:54:14,0.87,24.3
0,0,0
0,0,0
12:54:16,0.87,24.3
0,0,0
0,0,0
12:54:18,0.87,24.3
0,0,0
0,0,0
12:54:20,0.87,24.3
0,0,0
0,0,0
12:54:22,0.87,24.3
0,0,0
0,0,0
12:54:24,0.87,24.3
0,0,0
0,0,0
12:54:26,0.87,24.2
0,0,0
0,0,0
12:54:28,0.871,24.3
0,0,0
0,0,0
12:54:30,0.871,24.3
0,0,0
0,0,0
12:54:32,0.871,24.3
0,0,0
0,0,0
12:54:34,0.871,24.3
0,0,0
0,0,0
12:54:36,0.871,24.2
0,0,0
0,0,0
12:54:38,0.871,24.3
0,0,0
0,0,0
12:54:40,0.871,24.2
0,0,0
0,0,0
12:54:42,0.871,24.3
0,0,0
0,0,0
12:54:44,0.871,24.3
0,0,0
0,0,0
12:54:46,0.871,24.2
0,0,0
0,0,0
12:54:48,0.872,24.3
0,0,0
0,0,0
12:54:50,0.871,24.3
0,0,0
0,0,0
12:54:52,0.871,24.2
0,0,0
0,0,0
12:54:54,0.871,24.2
0,0,0
0,0,0
12:54:56,0.871,24.3
0,0,0
0,0,0
12:54:58,0.871,24.2
0,0,0
0,0,0
12:55:00,0.872,24.2
0,0,0
0,0,0
12:55:02,0.872,24.2
0,0,0
0,0,0
12:55:04,0.872,24.2
0,0,0
0,0,0
12:55:06,0.872,24.2
0,0,0
0,0,0
12:55:08,0.872,24.2
0,0,0
0,0,0
12:55:10,0.873,24.2
0,0,0
0,0,0
12:55:12,0.873,24.2
0,0,0
0,0,0
12:55:14,0.873,24.2
0,0,0
0,0,0
12:55:16,0.873,24.2
0,0,0
0,0,0
12:55:18,0.873,24.2
0,0,0
0,0,0
12:55:20,0.873,24.2
0,0,0
0,0,0
12:55:22,0.873,24.2
0,0,0
0,0,0
12:55:24,0.873,24.2
0,0,0
0,0,0
12:55:26,0.873,24.2
0,0,0
0,0,0
12:55:28,0.874,24.2
0,0,0
0,0,0
12:55:30,0.874,24.2
0,0,0
0,0,0
12:55:32,0.875,24.2
0,0,0
0,0,0
12:55:34,0.875,24.2
0,0,0
0,0,0
12:55:36,0.875,24.2
0,0,0
0,0,0
12:55:38,0.874,24.2
0,0,0
0,0,0
12:55:40,0.874,24.2
0,0,0
0,0,0
12:55:42,0.874,24.2
0,0,0
0,0,0
12:55:44,0.874,24.2
0,0,0
0,0,0
12:55:46,0.875,24.2
0,0,0
0,0,0
12:55:48,0.875,24.2
0,0,0
0,0,0
12:55:50,0.875,24.2
0,0,0
0,0,0
12:55:52,0.875,24.2
0,0,0
0,0,0
12:55:54,0.875,24.2
0,0,0
0,0,0
12:55:56,0.875,24.2
0,0,0
0,0,0
12:55:58,0.875,24.2
0,0,0
0,0,0
12:56:00,0.875,24.2
0,0,0
0,0,0
12:56:02,0.875,24.2
0,0,0
0,0,0
12:56:04,0.875,24.2
0,0,0
0,0,0
12:56:06,0.875,24.2
0,0,0
0,0,0
