Time,"Conductivity, mS","Temperature, C"
0,0,0
0,0,0
14:08:18,0.612,22.6
0,0,0
0,0,0
14:08:20,0.612,22.6
0,0,0
0,0,0
14:08:22,0.611,22.6
0,0,0
0,0,0
14:08:24,0.611,22.6
0,0,0
0,0,0
14:08:26,0.611,22.6
0,0,0
0,0,0
14:08:28,0.611,22.6
0,0,0
0,0,0
14:08:30,0.612,22.6
0,0,0
0,0,0
14:08:32,0.612,22.6
0,0,0
0,0,0
14:08:34,0.612,22.6
0,0,0
0,0,0
14:08:36,0.612,22.6
0,0,0
0,0,0
14:08:38,0.612,22.6
0,0,0
0,0,0
14:08:40,0.611,22.6
0,0,0
0,0,0
14:08:42,0.611,22.6
0,0,0
0,0,0
14:08:44,0.611,22.6
0,0,0
0,0,0
14:08:46,0.611,22.6
0,0,0
0,0,0
14:08:48,0.611,22.6
0,0,0
0,0,0
14:08:50,0.612,22.6
0,0,0
0,0,0
14:08:52,0.612,22.6
0,0,0
0,0,0
14:08:54,0.612,22.6
0,0,0
0,0,0
14:08:56,0.612,22.6
0,0,0
0,0,0
14:08:58,0.612,22.6
0,0,0
0,0,0
14:09:00,0.612,22.6
0,0,0
0,0,0
14:09:02,0.612,22.6
0,0,0
0,0,0
14:09:04,0.612,22.6
0,0,0
0,0,0
14:09:06,0.612,22.6
0,0,0
0,0,0
14:09:08,61.2,22.6
0,0,0
0,0,0
14:09:10,1.3,22.6
0,0,0
0,0,0
14:09:12,0,22.6
0,0,0
0,0,0
14:09:14,0,22.8
0,0,0
0,0,0
14:09:16,69.9,23
0,0,0
0,0,0
14:09:18,0.699,23
0,0,0
0,0,0
14:09:20,0.697,23
0,0,0
0,0,0
14:09:22,0.673,23
0,0,0
0,0,0
14:09:24,0.673,22.9
0,0,0
0,0,0
14:09:26,0.673,22.8
0,0,0
0,0,0
14:09:28,0.674,22.7
0,0,0
0,0,0
14:09:30,0.675,22.7
0,0,0
0,0,0
14:09:32,0.676,22.6
0,0,0
0,0,0
14:09:34,0.677,22.6
0,0,0
0,0,0
14:09:36,0.677,22.5
0,0,0
0,0,0
14:09:38,0.678,22.5
0,0,0
0,0,0
14:09:40,0.678,22.5
0,0,0
0,0,0
14:09:42,0.679,22.5
0,0,0
0,0,0
14:09:44,0.68,22.4
0,0,0
0,0,0
14:09:46,0.68,22.4
0,0,0
0,0,0
14:09:48,0.68,22.4
0,0,0
0,0,0
14:09:50,0.68,22.4
0,0,0
0,0,0
14:09:52,0.681,22.4
0,0,0
0,0,0
14:09:54,0.681,22.4
0,0,0
0,0,0
14:09:56,0.681,22.4
0,0,0
0,0,0
14:09:58,0.681,22.3
0,0,0
0,0,0
14:10:00,0.681,22.3
0,0,0
0,0,0
14:10:02,0.681,22.3
0,0,0
0,0,0
14:10:04,0.681,22.3
0,0,0
0,0,0
14:10:06,0.682,22.3
0,0,0
0,0,0
14:10:08,0.682,22.3
0,0,0
0,0,0
14:10:10,0.682,22.3
0,0,0
0,0,0
14:10:12,0.682,22.3
0,0,0
0,0,0
14:10:14,0.682,22.3
0,0,0
0,0,0
14:10:16,0.682,22.3
0,0,0
0,0,0
14:10:18,0.682,22.3
0,0,0
0,0,0
14:10:20,0.682,22.3
0,0,0
0,0,0
14:10:22,0.682,22.2
0,0,0
0,0,0
14:10:24,0.682,22.2
0,0,0
0,0,0
14:10:26,0.682,22.2
0,0,0
0,0,0
14:10:28,0.683,22.2
0,0,0
0,0,0
14:10:30,0.683,22.2
0,0,0
0,0,0
14:10:32,0.683,22.2
0,0,0
0,0,0
14:10:34,0.683,22.2
0,0,0
0,0,0
14:10:36,0.683,22.2
0,0,0
0,0,0
14:10:38,0.683,22.2
0,0,0
0,0,0
14:10:40,0.683,22.2
0,0,0
0,0,0
14:10:42,0.683,22.2
0,0,0
0,0,0
14:10:44,0.683,22.2
0,0,0
0,0,0
14:10:46,0.683,22.2
0,0,0
0,0,0
14:10:48,0.683,22.2
0,0,0
0,0,0
14:10:50,0.683,22.2
0,0,0
0,0,0
14:10:52,0.683,22.2
0,0,0
0,0,0
14:10:54,0.683,22.2
0,0,0
0,0,0
14:10:56,0.683,22.2
0,0,0
0,0,0
14:10:58,0.683,22.2
0,0,0
0,0,0
14:11:00,0.683,22.2
0,0,0
0,0,0
14:11:02,0.683,22.2
0,0,0
0,0,0
14:11:04,0.683,22.2
0,0,0
0,0,0
14:11:06,0.663,22.2
0,0,0
0,0,0
14:11:08,0.683,22.2
0,0,0
0,0,0
14:11:10,0.683,22.2
0,0,0
0,0,0
14:11:12,0.683,22.2
0,0,0
0,0,0
14:11:14,0.683,22.2
0,0,0
0,0,0
14:11:16,0.682,22.2
0,0,0
0,0,0
14:11:18,0.682,22.2
0,0,0
0,0,0
14:11:20,0.682,22.2
0,0,0
0,0,0
14:11:22,0.682,22.2
0,0,0
0,0,0
14:11:24,0.683,22.2
0,0,0
0,0,0
14:11:26,0.683,22.2
0,0,0
0,0,0
14:11:28,0.683,22.2
0,0,0
0,0,0
14:11:30,0.683,22.2
0,0,0
0,0,0
14:11:32,0.683,22.2
0,0,0
0,0,0
14:11:34,0.683,22.2
0,0,0
0,0,0
14:11:36,0.683,22.2
0,0,0
0,0,0
14:11:38,0.683,22.2
0,0,0
0,0,0
14:11:40,0.683,22.2
0,0,0
0,0,0
14:11:42,0.683,22.2
0,0,0
0,0,0
14:11:44,0.683,22.2
0,0,0
0,0,0
14:11:46,0.683,22.2
0,0,0
0,0,0
14:11:48,0.683,22.2
0,0,0
0,0,0
14:11:50,0.683,22.2
0,0,0
0,0,0
14:11:52,0.683,22.2
0,0,0
0,0,0
14:11:54,0.683,22.2
0,0,0
0,0,0
14:11:56,0.683,22.2
0,0,0
0,0,0
14:11:58,0.683,22.2
0,0,0
0,0,0
14:12:00,0.683,22.2
0,0,0
0,0,0
14:12:02,0.683,22.2
0,0,0
0,0,0
14:12:04,0.683,22.2
0,0,0
0,0,0
14:12:06,0.683,22.2
0,0,0
0,0,0
14:12:08,0.683,22.2
0,0,0
0,0,0
14:12:10,0.683,22.2
0,0,0
0,0,0
14:12:12,0.683,22.2
0,0,0
0,0,0
14:12:14,0.683,22.2
0,0,0
0,0,0
14:12:16,0.683,22.2
0,0,0
0,0,0
14:12:18,0.683,22.2
0,0,0
0,0,0
14:12:20,0.683,22.2
0,0,0
0,0,0
14:12:22,0.683,22.2
0,0,0
0,0,0
14:12:24,0.683,22.2
0,0,0
0,0,0
14:12:26,0.683,22.2
0,0,0
0,0,0
14:12:28,0.683,22.2
0,0,0
0,0,0
14:12:30,0.683,22.2
0,0,0
0,0,0
14:12:32,0.683,22.2
0,0,0
0,0,0
14:12:34,0.683,22.2
0,0,0
0,0,0
14:12:36,0.683,22.2
0,0,0
0,0,0
14:12:38,0.683,22.2
0,0,0
0,0,0
14:12:40,0.683,22.2
0,0,0
0,0,0
14:12:42,0.683,22.2
0,0,0
0,0,0
14:12:44,0.683,22.2
0,0,0
0,0,0
14:12:46,0.683,22.2
0,0,0
0,0,0
14:12:48,0.683,22.2
0,0,0
0,0,0
14:12:50,0.683,22.2
0,0,0
0,0,0
14:12:52,0.683,22.2
0,0,0
0,0,0
14:12:54,0.683,22.2
0,0,0
0,0,0
14:12:56,0.683,22.2
0,0,0
0,0,0
14:12:58,0.683,22.2
0,0,0
0,0,0
14:13:00,0.683,22.2
0,0,0
0,0,0
14:13:02,0.683,22.2
0,0,0
0,0,0
14:13:04,0.683,22.2
0,0,0
0,0,0
14:13:06,0.683,22.2
0,0,0
0,0,0
14:13:08,0.683,22.2
0,0,0
0,0,0
14:13:10,0.683,22.2
0,0,0
0,0,0
14:13:12,0.683,22.2
0,0,0
0,0,0
14:13:14,0.683,22.2
0,0,0
0,0,0
14:13:16,0.683,22.2
0,0,0
0,0,0
14:13:18,0.683,22.2
0,0,0
0,0,0
14:13:20,0.683,22.2
0,0,0
0,0,0
14:13:22,0.683,22.2
0,0,0
0,0,0
14:13:24,0.683,22.2
0,0,0
0,0,0
14:13:26,0.683,22.2
0,0,0
0,0,0
14:13:28,0.683,22.2
0,0,0
0,0,0
14:13:30,0.683,22.2
0,0,0
0,0,0
14:13:32,0.683,22.2
0,0,0
0,0,0
14:13:34,0.683,22.2
0,0,0
0,0,0
14:13:36,0.683,22.2
0,0,0
0,0,0
14:13:38,0.683,22.2
0,0,0
0,0,0
14:13:40,0.683,22.2
0,0,0
0,0,0
14:13:42,0.683,22.2
0,0,0
0,0,0
14:13:44,0.683,22.2
0,0,0
0,0,0
14:13:46,0.683,22.2
0,0,0
0,0,0
14:13:48,0.683,22.2
0,0,0
0,0,0
14:13:50,0.683,22.2
0,0,0
0,0,0
14:13:52,0.683,22.2
0,0,0
0,0,0
14:13:54,0.683,22.2
0,0,0
0,0,0
14:13:56,0.683,22.2
0,0,0
0,0,0
14:13:58,0.683,22.2
0,0,0
0,0,0
14:14:00,0.683,22.2
0,0,0
0,0,0
14:14:02,0.683,22.2
0,0,0
0,0,0
14:14:04,0.683,22.2
0,0,0
0,0,0
14:14:06,0.683,22.2
0,0,0
0,0,0
14:14:08,0.683,22.2
0,0,0
0,0,0
14:14:10,0.683,22.2
0,0,0
0,0,0
14:14:12,0.683,22.2
0,0,0
0,0,0
14:14:14,0.683,22.2
0,0,0
0,0,0
14:14:16,0.683,22.2
0,0,0
0,0,0
14:14:18,0.683,22.2
0,0,0
0,0,0
14:14:20,0.683,22.2
0,0,0
0,0,0
14:14:22,0.683,22.2
0,0,0
0,0,0
14:14:24,0.683,22.2
0,0,0
0,0,0
14:14:26,0.683,22.2
0,0,0
0,0,0
14:14:28,0.683,22.2
0,0,0
0,0,0
14:14:30,0.683,22.2
0,0,0
0,0,0
14:14:32,0.683,22.2
0,0,0
0,0,0
14:14:34,0.683,22.2
0,0,0
0,0,0
14:14:36,0.683,22.2
0,0,0
0,0,0
14:14:38,0.683,22.2
0,0,0
0,0,0
14:14:40,0.683,22.2
0,0,0
0,0,0
14:14:42,0.683,22.2
0,0,0
0,0,0
14:14:44,0.683,22.2
0,0,0
0,0,0
14:14:46,0.683,22.2
0,0,0
0,0,0
14:14:48,68.3,22.2
0,0,0
0,0,0
14:14:50,0.4,22.2
0,0,0
0,0,0
14:14:52,0,22.1
0,0,0
0,0,0
14:14:54,0,22.2
0,0,0
0,0,0
14:14:56,0,22.3
0,0,0
0,0,0
14:14:58,0,22.3
0,0,0
0,0,0
14:15:00,0.734,22.6
0,0,0
0,0,0
14:15:02,0.731,22.6
0,0,0
0,0,0
14:15:04,0.729,22.5
0,0,0
0,0,0
14:15:06,0.728,22.4
0,0,0
0,0,0
14:15:08,0.726,22.3
0,0,0
0,0,0
14:15:10,0.728,22.3
0,0,0
0,0,0
14:15:12,0.729,22.3
0,0,0
0,0,0
14:15:14,0.729,22.2
0,0,0
0,0,0
14:15:16,0.73,22.2
0,0,0
0,0,0
14:15:18,0.73,22.2
0,0,0
0,0,0
14:15:20,0.73,22.1
0,0,0
0,0,0
14:15:22,0.731,22.1
0,0,0
0,0,0
14:15:24,0.732,22.1
0,0,0
0,0,0
14:15:26,0.732,22.1
0,0,0
0,0,0
14:15:28,0.733,22.1
0,0,0
0,0,0
14:15:30,0.733,22.1
0,0,0
0,0,0
14:15:32,0.733,22
0,0,0
0,0,0
14:15:34,0.733,22
0,0,0
0,0,0
14:15:36,0.733,22
0,0,0
0,0,0
14:15:38,0.734,22
0,0,0
0,0,0
14:15:40,0.734,22
0,0,0
0,0,0
14:15:42,0.734,22
0,0,0
0,0,0
14:15:44,0.734,22
0,0,0
0,0,0
14:15:46,0.734,22
0,0,0
0,0,0
14:15:48,0.734,22
0,0,0
0,0,0
14:15:50,0.734,22
0,0,0
0,0,0
14:15:52,0.734,21.9
0,0,0
0,0,0
14:15:54,0.734,21.9
0,0,0
0,0,0
14:15:56,0.735,21.9
0,0,0
0,0,0
14:15:58,0.735,21.9
0,0,0
0,0,0
14:16:00,0.736,21.9
0,0,0
0,0,0
14:16:02,0.736,21.9
0,0,0
0,0,0
14:16:04,0.736,21.9
0,0,0
0,0,0
14:16:06,0.736,21.9
0,0,0
0,0,0
14:16:08,0.736,21.9
0,0,0
0,0,0
14:16:10,0.736,21.9
0,0,0
0,0,0
14:16:12,0.736,21.9
0,0,0
0,0,0
14:16:14,0.736,21.9
0,0,0
0,0,0
14:16:16,0.736,21.9
0,0,0
0,0,0
14:16:18,0.736,21.9
0,0,0
0,0,0
14:16:20,0.736,21.9
0,0,0
0,0,0
14:16:22,0.736,21.9
0,0,0
0,0,0
14:16:24,0.736,21.9
0,0,0
0,0,0
14:16:26,0.736,21.9
0,0,0
0,0,0
14:16:28,0.736,21.9
0,0,0
0,0,0
14:16:30,0.736,21.9
0,0,0
0,0,0
14:16:32,0.736,21.9
0,0,0
0,0,0
14:16:34,0.736,21.9
0,0,0
0,0,0
14:16:36,0.736,21.9
0,0,0
0,0,0
14:16:38,0.736,21.9
0,0,0
0,0,0
14:16:40,0.735,21.9
0,0,0
0,0,0
14:16:42,0.735,21.9
0,0,0
0,0,0
14:16:44,0.735,21.9
0,0,0
0,0,0
14:16:46,0.735,21.9
0,0,0
0,0,0
14:16:48,0.735,21.9
0,0,0
0,0,0
14:16:50,0.736,21.9
0,0,0
0,0,0
14:16:52,0.736,21.9
0,0,0
0,0,0
14:16:54,0.736,21.9
0,0,0
0,0,0
14:16:56,0.736,21.9
0,0,0
0,0,0
14:16:58,0.735,21.9
0,0,0
0,0,0
14:17:00,0.735,21.9
0,0,0
0,0,0
14:17:02,0.735,21.9
0,0,0
0,0,0
14:17:04,0.735,21.9
0,0,0
0,0,0
14:17:06,0.736,21.9
0,0,0
0,0,0
14:17:08,0.736,21.9
0,0,0
0,0,0
14:17:10,0.736,21.9
0,0,0
0,0,0
14:17:12,0.736,21.9
0,0,0
0,0,0
14:17:14,0.736,21.9
0,0,0
0,0,0
14:17:16,0.736,21.9
0,0,0
0,0,0
14:17:18,0.736,21.9
0,0,0
0,0,0
14:17:20,0.736,21.9
0,0,0
0,0,0
14:17:22,0.736,21.9
0,0,0
0,0,0
14:17:24,0.736,21.9
0,0,0
0,0,0
14:17:26,0.736,21.9
0,0,0
0,0,0
14:17:28,0.736,21.9
0,0,0
0,0,0
14:17:30,0.736,21.9
0,0,0
0,0,0
14:17:32,0.736,21.9
0,0,0
0,0,0
14:17:34,0.736,21.9
0,0,0
0,0,0
14:17:36,0.736,21.9
0,0,0
0,0,0
14:17:38,0.736,21.9
0,0,0
0,0,0
14:17:40,0.736,21.9
0,0,0
0,0,0
14:17:42,0.736,21.9
0,0,0
0,0,0
14:17:44,0.736,21.9
0,0,0
0,0,0
14:17:46,0.736,21.9
0,0,0
0,0,0
14:17:48,0.736,21.9
0,0,0
0,0,0
14:17:50,0.736,21.9
0,0,0
0,0,0
14:17:52,0.736,21.9
0,0,0
0,0,0
14:17:54,0.736,21.9
0,0,0
0,0,0
14:17:56,0.736,21.9
0,0,0
0,0,0
14:17:58,0.723,21.9
0,0,0
0,0,0
14:18:00,0,21.9
0,0,0
0,0,0
14:18:02,0,21.9
0,0,0
0,0,0
14:18:04,0,21.9
0,0,0
0,0,0
14:18:06,0,22.1
0,0,0
0,0,0
14:18:08,0,22.2
0,0,0
0,0,0
14:18:10,0.85,22.2
0,0,0
0,0,0
14:18:12,0.85,22.3
0,0,0
0,0,0
14:18:14,0.822,22.3
0,0,0
0,0,0
14:18:16,0.822,22.3
0,0,0
0,0,0
14:18:18,0.822,22.3
0,0,0
0,0,0
14:18:20,0.822,22.3
0,0,0
0,0,0
14:18:22,0.822,22.3
0,0,0
0,0,0
14:18:24,0.822,22.2
0,0,0
0,0,0
14:18:26,0.823,22.2
0,0,0
0,0,0
14:18:28,0.823,22.2
0,0,0
0,0,0
14:18:30,0.823,22.2
0,0,0
0,0,0
14:18:32,0.824,22.2
0,0,0
0,0,0
14:18:34,0.824,22.2
0,0,0
0,0,0
14:18:36,0.824,22.2
0,0,0
0,0,0
14:18:38,0.824,22.2
0,0,0
0,0,0
14:18:40,0.824,22.2
0,0,0
0,0,0
14:18:42,0.824,22.2
0,0,0
0,0,0
14:18:44,0.824,22.2
0,0,0
0,0,0
14:18:46,0.824,22.2
0,0,0
0,0,0
14:18:48,0.824,22.2
0,0,0
0,0,0
14:18:50,0.824,22.2
0,0,0
0,0,0
14:18:52,0.824,22.2
0,0,0
0,0,0
14:18:54,0.824,22.2
0,0,0
0,0,0
14:18:56,0.824,22.2
0,0,0
0,0,0
14:18:58,0.824,22.2
0,0,0
0,0,0
14:19:00,0.824,22.2
0,0,0
0,0,0
14:19:02,0.824,22.2
0,0,0
0,0,0
14:19:04,0.824,22.2
0,0,0
0,0,0
14:19:06,0.824,22.2
0,0,0
0,0,0
14:19:08,0.824,22.2
0,0,0
0,0,0
14:19:10,0.824,22.2
0,0,0
0,0,0
14:19:12,0.824,22.2
0,0,0
0,0,0
14:19:14,0.824,22.2
0,0,0
0,0,0
14:19:16,0.824,22.2
0,0,0
0,0,0
14:19:18,0.824,22.2
0,0,0
0,0,0
14:19:20,0.824,22.2
0,0,0
0,0,0
14:19:22,0.824,22.2
0,0,0
0,0,0
14:19:24,0.824,22.2
0,0,0
0,0,0
14:19:26,0.824,22.2
0,0,0
0,0,0
14:19:28,0.824,22.2
0,0,0
0,0,0
14:19:30,0.824,22.2
0,0,0
0,0,0
14:19:32,0.824,22.2
0,0,0
0,0,0
14:19:34,0.824,22.2
0,0,0
0,0,0
14:19:36,0.824,22.2
0,0,0
0,0,0
14:19:38,0.824,22.2
0,0,0
0,0,0
14:19:40,0.824,22.2
0,0,0
0,0,0
14:19:42,0.824,22.2
0,0,0
0,0,0
14:19:44,0.824,22.2
0,0,0
0,0,0
14:19:46,0.824,22.2
0,0,0
0,0,0
14:19:48,0.824,22.2
0,0,0
0,0,0
14:19:50,0.824,22.2
0,0,0
0,0,0
14:19:52,0.824,22.2
0,0,0
0,0,0
14:19:54,0.824,22.2
0,0,0
0,0,0
14:19:56,0.824,22.2
0,0,0
0,0,0
14:19:58,0.824,22.2
0,0,0
0,0,0
14:20:00,0.824,22.2
0,0,0
0,0,0
14:20:02,0.824,22.2
0,0,0
0,0,0
14:20:04,0.824,22.2
0,0,0
0,0,0
14:20:06,0.824,22.2
0,0,0
0,0,0
14:20:08,0.824,22.2
0,0,0
0,0,0
14:20:10,0.824,22.2
0,0,0
0,0,0
14:20:12,0.824,22.2
0,0,0
0,0,0
14:20:14,0.824,22.2
0,0,0
0,0,0
14:20:16,0.824,22.2
0,0,0
0,0,0
14:20:18,0.824,22.2
0,0,0
0,0,0
14:20:20,0.824,22.2
0,0,0
0,0,0
14:20:22,0.824,22.2
0,0,0
0,0,0
14:20:24,0.824,22.2
0,0,0
0,0,0
14:20:26,0.824,22.2
0,0,0
0,0,0
14:20:28,0.824,22.2
0,0,0
0,0,0
14:20:30,0.824,22.2
0,0,0
0,0,0
14:20:32,0.824,22.2
0,0,0
0,0,0
14:20:34,0.824,22.2
0,0,0
0,0,0
14:20:36,0.824,22.2
0,0,0
0,0,0
14:20:38,82.4,22.2
0,0,0
0,0,0
14:20:40,0.4,22.1
0,0,0
0,0,0
14:20:42,0,22.2
0,0,0
0,0,0
14:20:44,0,22.3
0,0,0
0,0,0
14:20:46,0,22.6
0,0,0
0,0,0
14:20:48,0,22.6
0,0,0
0,0,0
14:20:50,0.891,22.9
0,0,0
0,0,0
14:20:52,0.889,22.8
0,0,0
0,0,0
14:20:54,0.887,22.8
0,0,0
0,0,0
14:20:56,0.885,22.7
0,0,0
0,0,0
14:20:58,0.884,22.6
0,0,0
0,0,0
14:21:00,0.885,22.6
0,0,0
0,0,0
14:21:02,0.885,22.5
0,0,0
0,0,0
14:21:04,0.887,22.5
0,0,0
0,0,0
14:21:06,0.888,22.5
0,0,0
0,0,0
14:21:08,0.889,22.4
0,0,0
0,0,0
14:21:10,0.89,22.4
0,0,0
0,0,0
14:21:12,0.891,22.4
0,0,0
0,0,0
14:21:14,0.891,22.4
0,0,0
0,0,0
14:21:16,0.892,22.3
0,0,0
0,0,0
14:21:18,0.892,22.3
0,0,0
0,0,0
14:21:20,0.893,22.3
0,0,0
0,0,0
14:21:22,0.893,22.3
0,0,0
0,0,0
14:21:24,0.894,22.3
0,0,0
0,0,0
14:21:26,0.894,22.3
0,0,0
0,0,0
14:21:28,0.894,22.3
0,0,0
0,0,0
14:21:30,0.894,22.2
0,0,0
0,0,0
14:21:32,0.894,22.2
0,0,0
0,0,0
14:21:34,0.895,22.2
0,0,0
0,0,0
14:21:36,0.895,22.2
0,0,0
0,0,0
14:21:38,0.896,22.2
0,0,0
0,0,0
14:21:40,0.896,22.2
0,0,0
0,0,0
14:21:42,0.896,22.2
0,0,0
0,0,0
14:21:44,0.896,22.2
0,0,0
0,0,0
14:21:46,0.896,22.2
0,0,0
0,0,0
14:21:48,0.896,22.2
0,0,0
0,0,0
14:21:50,0.895,22.2
0,0,0
0,0,0
14:21:52,0.895,22.2
0,0,0
0,0,0
14:21:54,0.895,22.2
0,0,0
0,0,0
14:21:56,0.895,22.2
0,0,0
0,0,0
14:21:58,0.896,22.2
0,0,0
0,0,0
14:22:00,0.896,22.2
0,0,0
0,0,0
14:22:02,0.896,22.2
0,0,0
0,0,0
14:22:04,0.896,22.2
0,0,0
0,0,0
14:22:06,0.896,22.2
0,0,0
0,0,0
14:22:08,0.896,22.2
0,0,0
0,0,0
14:22:10,0,22.2
0,0,0
0,0,0
14:22:12,0,22.2
0,0,0
0,0,0
14:22:14,0,22.3
0,0,0
0,0,0
14:22:16,0,22.5
0,0,0
0,0,0
14:22:18,0.953,22.5
0,0,0
0,0,0
14:22:20,0.953,22.7
0,0,0
0,0,0
14:22:22,0.95,22.7
0,0,0
0,0,0
14:22:24,0.948,22.6
0,0,0
0,0,0
14:22:26,0.946,22.6
0,0,0
0,0,0
14:22:28,0.945,22.5
0,0,0
0,0,0
14:22:30,0.946,22.5
0,0,0
0,0,0
14:22:32,0.947,22.4
0,0,0
0,0,0
14:22:34,0.948,22.4
0,0,0
0,0,0
14:22:36,0.949,22.4
0,0,0
0,0,0
14:22:38,0.949,22.4
0,0,0
0,0,0
14:22:40,0.95,22.3
0,0,0
0,0,0
14:22:42,0.951,22.3
0,0,0
0,0,0
14:22:44,0.951,22.3
0,0,0
0,0,0
14:22:46,0.951,22.3
0,0,0
0,0,0
14:22:48,0.952,22.3
0,0,0
0,0,0
14:22:50,0.952,22.3
0,0,0
0,0,0
14:22:52,0.952,22.2
0,0,0
0,0,0
14:22:54,0.952,22.2
0,0,0
0,0,0
14:22:56,0.953,22.2
0,0,0
0,0,0
14:22:58,0.953,22.2
0,0,0
0,0,0
14:23:00,0.954,22.2
0,0,0
0,0,0
14:23:02,0.954,22.2
0,0,0
0,0,0
14:23:04,0.954,22.2
0,0,0
0,0,0
14:23:06,0.954,22.2
0,0,0
0,0,0
14:23:08,0.954,22.2
0,0,0
0,0,0
14:23:10,0.954,22.2
0,0,0
0,0,0
14:23:12,0.954,22.2
0,0,0
0,0,0
14:23:14,0.954,22.2
0,0,0
0,0,0
14:23:16,0.954,22.2
0,0,0
0,0,0
14:23:18,0.954,22.2
0,0,0
0,0,0
14:23:20,0.954,22.2
0,0,0
0,0,0
14:23:22,0.954,22.2
0,0,0
0,0,0
14:23:24,0.953,22.2
0,0,0
0,0,0
14:23:26,0.953,22.2
0,0,0
0,0,0
14:23:28,0.953,22.2
0,0,0
0,0,0
14:23:30,0.953,22.2
0,0,0
0,0,0
14:23:32,0.953,22.2
0,0,0
0,0,0
14:23:34,0.953,22.2
0,0,0
0,0,0
14:23:36,0.953,22.2
0,0,0
0,0,0
14:23:38,0.953,22.2
0,0,0
0,0,0
14:23:40,0.953,22.2
0,0,0
0,0,0
14:23:42,0.953,22.2
0,0,0
0,0,0
14:23:44,0.953,22.2
0,0,0
0,0,0
14:23:46,0.953,22.2
0,0,0
0,0,0
14:23:48,0.953,22.2
0,0,0
0,0,0
14:23:50,0.953,22.2
0,0,0
0,0,0
14:23:52,0.953,22.2
0,0,0
0,0,0
14:23:54,0.953,22.2
0,0,0
0,0,0
14:23:56,0.953,22.2
0,0,0
0,0,0
14:23:58,0.953,22.2
0,0,0
0,0,0
14:24:00,0.953,22.2
0,0,0
0,0,0
14:24:02,0.953,22.2
0,0,0
0,0,0
14:24:04,0.953,22.2
0,0,0
0,0,0
14:24:06,0.953,22.2
0,0,0
0,0,0
14:24:08,0.953,22.2
0,0,0
0,0,0
14:24:10,0.953,22.2
0,0,0
0,0,0
14:24:12,0.953,22.2
0,0,0
0,0,0
14:24:14,0.953,22.2
0,0,0
0,0,0
14:24:16,0.953,22.2
0,0,0
0,0,0
14:24:18,0.953,22.2
0,0,0
0,0,0
14:24:20,0.953,22.2
0,0,0
0,0,0
14:24:22,0.953,22.2
0,0,0
0,0,0
14:24:24,0.953,22.2
0,0,0
0,0,0
14:24:26,0.953,22.2
0,0,0
0,0,0
14:24:28,0.953,22.2
0,0,0
0,0,0
14:24:30,0.953,22.2
0,0,0
0,0,0
14:24:32,0.953,22.2
0,0,0
0,0,0
14:24:34,0.953,22.2
0,0,0
0,0,0
14:24:36,0.953,22.2
0,0,0
0,0,0
14:24:38,0.953,22.2
0,0,0
0,0,0
14:24:40,0.953,22.2
0,0,0
0,0,0
14:24:42,0.953,22.2
0,0,0
0,0,0
14:24:44,0.953,22.2
0,0,0
0,0,0
14:24:46,0.953,22.2
0,0,0
0,0,0
14:24:48,0.171,22.2
0,0,0
0,0,0
14:24:50,17.1,22.2
0,0,0
0,0,0
14:24:52,0,22.2
0,0,0
0,0,0
14:24:54,0,22.2
0,0,0
0,0,0
14:24:56,0,22.4
0,0,0
0,0,0
14:24:58,0,22.5
0,0,0
0,0,0
14:25:00,0,22.5
0,0,0
0,0,0
