Time,"Conductivity, mS","Temperature, C"
12:51:22,0.603,26.5
0,0,0
0,0,0
12:51:24,0.605,26.5
0,0,0
0,0,0
12:51:26,0.606,26.5
0,0,0
0,0,0
12:51:28,0.606,26.5
0,0,0
0,0,0
12:51:30,0.608,26.6
0,0,0
0,0,0
12:51:32,0.609,26.6
0,0,0
0,0,0
12:51:34,0.61,26.6
0,0,0
0,0,0
12:51:36,0.611,26.6
0,0,0
0,0,0
12:51:38,0.613,26.6
0,0,0
0,0,0
12:51:40,0.615,26.6
0,0,0
0,0,0
12:51:42,0.616,26.6
0,0,0
0,0,0
12:51:44,0.618,26.6
0,0,0
0,0,0
12:51:46,0.618,26.6
0,0,0
0,0,0
12:51:48,0.62,26.7
0,0,0
0,0,0
12:51:50,0.621,26.7
0,0,0
0,0,0
12:51:52,0.622,26.7
0,0,0
0,0,0
12:51:54,0.623,26.7
0,0,0
0,0,0
12:51:56,0.624,26.7
0,0,0
0,0,0
12:51:58,0.626,26.7
0,0,0
0,0,0
12:52:00,0.627,26.7
0,0,0
0,0,0
12:52:02,0.629,26.7
0,0,0
0,0,0
12:52:04,0.629,26.7
0,0,0
0,0,0
12:52:06,0.63,26.7
0,0,0
0,0,0
12:52:08,0.631,26.8
0,0,0
0,0,0
12:52:10,0.632,26.8
0,0,0
0,0,0
12:52:12,0.633,26.8
0,0,0
0,0,0
12:52:14,0.634,26.8
0,0,0
0,0,0
12:52:16,0.636,26.8
0,0,0
0,0,0
12:52:18,0.637,26.8
0,0,0
0,0,0
12:52:20,0.639,26.8
0,0,0
0,0,0
12:52:22,0.64,26.8
0,0,0
0,0,0
12:52:24,0.642,26.8
0,0,0
0,0,0
12:52:26,0.642,26.8
0,0,0
0,0,0
12:52:28,0.644,26.8
0,0,0
0,0,0
12:52:30,0.646,26.8
0,0,0
0,0,0
12:52:32,0.648,26.8
0,0,0
0,0,0
12:52:34,0.649,26.9
0,0,0
0,0,0
12:52:36,0.65,26.9
0,0,0
0,0,0
12:52:38,0.651,26.9
0,0,0
0,0,0
12:52:40,0.652,26.9
0,0,0
0,0,0
12:52:42,0.653,26.9
0,0,0
0,0,0
12:52:44,0.653,26.9
0,0,0
0,0,0
12:52:46,0.655,26.9
0,0,0
0,0,0
12:52:48,0.655,26.9
0,0,0
0,0,0
12:52:50,0.656,26.9
0,0,0
0,0,0
12:52:52,0.658,26.9
0,0,0
0,0,0
12:52:54,0.659,26.9
0,0,0
0,0,0
12:52:56,0.66,26.9
0,0,0
0,0,0
12:52:58,0.661,26.9
0,0,0
0,0,0
12:53:00,0.662,26.9
0,0,0
0,0,0
12:53:02,0.662,26.9
0,0,0
0,0,0
12:53:04,0.664,27
0,0,0
0,0,0
12:53:06,0.665,27
0,0,0
0,0,0
12:53:08,0.666,27
0,0,0
0,0,0
12:53:10,0.667,27
0,0,0
0,0,0
12:53:12,0.667,27
0,0,0
0,0,0
12:53:14,0.668,27
0,0,0
0,0,0
12:53:16,0.669,27
0,0,0
0,0,0
12:53:18,0.67,27
0,0,0
0,0,0
12:53:20,0.671,27
0,0,0
0,0,0
12:53:22,0.672,27
0,0,0
0,0,0
12:53:24,0.672,27
0,0,0
0,0,0
12:53:26,0.673,27
0,0,0
0,0,0
12:53:28,0.675,27
0,0,0
0,0,0
12:53:30,0.676,27
0,0,0
0,0,0
12:53:32,0.677,27.1
0,0,0
0,0,0
12:53:34,0.678,27.1
0,0,0
0,0,0
12:53:36,0.679,27.1
0,0,0
0,0,0
12:53:38,0.68,27.1
0,0,0
0,0,0
12:53:40,0.682,27.1
0,0,0
0,0,0
12:53:42,0.682,27.1
0,0,0
0,0,0
12:53:44,0.684,27.1
0,0,0
0,0,0
12:53:46,0.686,27.1
0,0,0
0,0,0
12:53:48,0.687,27.1
0,0,0
0,0,0
12:53:50,0.688,27.1
0,0,0
0,0,0
12:53:52,0.689,27.1
0,0,0
0,0,0
12:53:54,0.69,27.1
0,0,0
0,0,0
12:53:56,0.692,27.1
0,0,0
0,0,0
12:53:58,0.693,27.1
0,0,0
0,0,0
12:54:00,0.693,27.1
0,0,0
0,0,0
12:54:02,0.695,27.1
0,0,0
0,0,0
12:54:04,0.696,27.1
0,0,0
0,0,0
12:54:06,0.696,27.1
0,0,0
0,0,0
12:54:08,0.697,27.1
0,0,0
0,0,0
12:54:10,0.698,27.1
0,0,0
0,0,0
12:54:12,0.699,27.2
0,0,0
0,0,0
12:54:14,0.699,27.2
0,0,0
0,0,0
12:54:16,0.7,27.3
0,0,0
0,0,0
12:54:18,0.7,27.2
0,0,0
0,0,0
12:54:20,0.701,27.2
0,0,0
0,0,0
12:54:22,0.702,27.2
0,0,0
0,0,0
12:54:24,0.702,27.2
0,0,0
0,0,0
12:54:26,0.703,27.2
0,0,0
0,0,0
12:54:28,0.703,27.2
0,0,0
0,0,0
12:54:30,0.704,27.2
0,0,0
0,0,0
12:54:32,0.705,27.2
0,0,0
0,0,0
12:54:34,0.705,27.2
0,0,0
0,0,0
12:54:36,0.706,27.2
0,0,0
0,0,0
12:54:38,0.707,27.2
0,0,0
0,0,0
12:54:40,0.707,27.2
0,0,0
0,0,0
12:54:42,0.708,27.2
0,0,0
0,0,0
12:54:44,0.709,27.2
0,0,0
0,0,0
12:54:46,0.709,27.2
0,0,0
0,0,0
12:54:48,0.71,27.2
0,0,0
0,0,0
12:54:50,0.711,27.2
0,0,0
0,0,0
12:54:52,0.712,27.2
0,0,0
0,0,0
12:54:54,0.714,27.2
0,0,0
0,0,0
12:54:56,0.715,27.2
0,0,0
0,0,0
12:54:58,0.715,27.2
0,0,0
0,0,0
12:55:00,0.715,27.3
0,0,0
0,0,0
12:55:02,0.716,27.3
0,0,0
0,0,0
12:55:04,0.716,27.3
0,0,0
0,0,0
12:55:06,0.717,27.3
0,0,0
0,0,0
12:55:08,0.718,27.3
0,0,0
0,0,0
12:55:10,0.719,27.3
0,0,0
0,0,0
12:55:12,0.72,27.3
0,0,0
0,0,0
12:55:14,0.721,27.3
0,0,0
0,0,0
12:55:16,0.722,27.3
0,0,0
0,0,0
12:55:18,0.723,27.3
0,0,0
0,0,0
12:55:20,0.724,27.3
0,0,0
0,0,0
12:55:22,0.724,27.3
0,0,0
0,0,0
12:55:24,0.726,27.3
0,0,0
0,0,0
12:55:26,0.727,27.3
0,0,0
0,0,0
12:55:28,0.729,27.3
0,0,0
0,0,0
12:55:30,0.73,27.3
0,0,0
0,0,0
12:55:32,0.731,27.3
0,0,0
0,0,0
12:55:34,0.732,27.3
0,0,0
0,0,0
12:55:36,0.732,27.3
0,0,0
0,0,0
12:55:38,0.733,27.3
0,0,0
0,0,0
12:55:40,0.734,27.3
0,0,0
0,0,0
12:55:42,0.735,27.3
0,0,0
0,0,0
12:55:44,0.735,27.3
0,0,0
0,0,0
12:55:46,0.735,27.3
0,0,0
0,0,0
12:55:48,0.736,27.3
0,0,0
0,0,0
12:55:50,0.737,27.3
0,0,0
0,0,0
12:55:52,0.737,27.3
0,0,0
0,0,0
12:55:54,0.738,27.3
0,0,0
0,0,0
12:55:56,0.739,27.3
0,0,0
0,0,0
12:55:58,0.739,27.3
0,0,0
0,0,0
12:56:00,0.74,27.3
0,0,0
0,0,0
12:56:02,0.74,27.3
0,0,0
0,0,0
12:56:04,0.741,27.3
0,0,0
0,0,0
12:56:06,0.741,27.3
0,0,0
0,0,0
12:56:08,0.742,27.4
0,0,0
0,0,0
12:56:10,0.742,27.3
0,0,0
0,0,0
12:56:12,0.742,27.3
0,0,0
0,0,0
12:56:14,0.743,27.4
0,0,0
0,0,0
12:56:16,0.745,27.4
0,0,0
0,0,0
12:56:18,0.747,27.4
0,0,0
0,0,0
12:56:20,0.747,27.4
0,0,0
0,0,0
12:56:22,0.749,27.4
0,0,0
0,0,0
12:56:24,0.751,27.4
0,0,0
0,0,0
12:56:26,0.753,27.4
0,0,0
0,0,0
12:56:28,0.755,27.4
0,0,0
0,0,0
12:56:30,0.757,27.4
0,0,0
0,0,0
12:56:32,0.759,27.4
0,0,0
0,0,0
12:56:34,0.76,27.4
0,0,0
0,0,0
12:56:36,0.761,27.4
0,0,0
0,0,0
12:56:38,0.762,27.4
0,0,0
0,0,0
12:56:40,0.762,27.4
0,0,0
0,0,0
12:56:42,0.762,27.4
0,0,0
0,0,0
12:56:44,0.763,27.4
0,0,0
0,0,0
12:56:46,0.763,27.4
0,0,0
0,0,0
12:56:48,0.764,27.4
0,0,0
0,0,0
12:56:50,0.765,27.4
0,0,0
0,0,0
12:56:52,0.765,27.4
0,0,0
0,0,0
12:56:54,0.766,27.4
0,0,0
0,0,0
12:56:56,0.767,27.4
0,0,0
0,0,0
12:56:58,0.768,27.4
0,0,0
0,0,0
12:57:00,0.768,27.4
0,0,0
0,0,0
12:57:02,0.769,27.4
0,0,0
0,0,0
12:57:04,0.77,27.4
0,0,0
0,0,0
12:57:06,0.771,27.4
0,0,0
0,0,0
12:57:08,0.771,27.4
0,0,0
0,0,0
12:57:10,0.771,27.4
0,0,0
0,0,0
12:57:12,0.772,27.4
0,0,0
0,0,0
12:57:14,0.772,27.4
0,0,0
0,0,0
12:57:16,0.773,27.4
0,0,0
0,0,0
12:57:18,0.773,27.4
0,0,0
0,0,0
12:57:20,0.774,27.4
0,0,0
0,0,0
12:57:22,0.774,27.4
0,0,0
0,0,0
12:57:24,0.775,27.4
0,0,0
0,0,0
12:57:26,0.775,27.4
0,0,0
0,0,0
12:57:28,0.776,27.4
0,0,0
0,0,0
12:57:30,0.776,27.4
0,0,0
0,0,0
12:57:32,0.777,27.4
0,0,0
0,0,0
12:57:34,0.778,27.4
0,0,0
0,0,0
12:57:36,0.778,27.4
0,0,0
0,0,0
12:57:38,0.778,27.4
0,0,0
0,0,0
12:57:40,0.778,27.4
0,0,0
0,0,0
12:57:42,0.779,27.4
0,0,0
0,0,0
12:57:44,0.779,27.4
0,0,0
0,0,0
12:57:46,0.78,27.4
0,0,0
0,0,0
12:57:48,0.78,27.4
0,0,0
0,0,0
12:57:50,0.781,27.4
0,0,0
0,0,0
12:57:52,0.781,27.4
0,0,0
0,0,0
12:57:54,0.782,27.4
0,0,0
0,0,0
12:57:56,0.783,27.4
0,0,0
0,0,0
12:57:58,0.783,27.4
0,0,0
0,0,0
12:58:00,0.784,27.4
0,0,0
0,0,0
12:58:02,0.785,27.4
0,0,0
0,0,0
12:58:04,0.785,27.4
0,0,0
0,0,0
12:58:06,0.786,27.4
0,0,0
0,0,0
12:58:08,0.787,27.4
0,0,0
0,0,0
12:58:10,0.787,27.4
0,0,0
0,0,0
12:58:12,0.788,27.4
0,0,0
0,0,0
12:58:14,0.788,27.4
0,0,0
0,0,0
12:58:16,0.788,27.4
0,0,0
0,0,0
12:58:18,0.789,27.4
0,0,0
0,0,0
12:58:20,0.79,27.4
0,0,0
0,0,0
12:58:22,0.79,27.4
0,0,0
0,0,0
12:58:24,0.791,27.4
0,0,0
0,0,0
12:58:26,0.791,27.4
0,0,0
0,0,0
12:58:28,0.792,27.4
0,0,0
0,0,0
12:58:30,0.792,27.4
0,0,0
0,0,0
12:58:32,0.793,27.4
0,0,0
0,0,0
12:58:34,0.794,27.4
0,0,0
0,0,0
12:58:36,0.795,27.4
0,0,0
0,0,0
12:58:38,0.796,27.4
0,0,0
0,0,0
12:58:40,0.796,27.4
0,0,0
0,0,0
12:58:42,0.796,27.4
0,0,0
0,0,0
12:58:44,0.796,27.4
0,0,0
0,0,0
12:58:46,0.796,27.4
0,0,0
0,0,0
12:58:48,0.796,27.4
0,0,0
0,0,0
12:58:50,0.797,27.4
0,0,0
0,0,0
12:58:52,0.797,27.4
0,0,0
0,0,0
12:58:54,0.798,27.4
0,0,0
0,0,0
12:58:56,0.798,27.4
0,0,0
0,0,0
12:58:58,0.798,27.4
0,0,0
0,0,0
12:59:00,0.799,27.4
0,0,0
0,0,0
12:59:02,0.8,27.4
0,0,0
0,0,0
12:59:04,0.8,27.4
0,0,0
0,0,0
12:59:06,0.8,27.4
0,0,0
0,0,0
12:59:08,0.801,27.4
0,0,0
0,0,0
12:59:10,0.801,27.4
0,0,0
0,0,0
12:59:12,0.801,27.4
0,0,0
0,0,0
12:59:14,0.801,27.4
0,0,0
0,0,0
12:59:16,0.801,27.4
0,0,0
0,0,0
12:59:18,0.802,27.4
0,0,0
0,0,0
12:59:20,0.802,27.4
0,0,0
0,0,0
12:59:22,0.802,27.4
0,0,0
0,0,0
12:59:24,0.803,27.4
0,0,0
0,0,0
12:59:26,0.803,27.4
0,0,0
0,0,0
12:59:28,0.804,27.4
0,0,0
0,0,0
12:59:30,0.804,27.4
0,0,0
0,0,0
12:59:32,0.804,27.4
0,0,0
0,0,0
12:59:34,0.804,27.4
0,0,0
0,0,0
12:59:36,0.804,27.4
0,0,0
0,0,0
12:59:38,0.804,27.4
0,0,0
0,0,0
12:59:40,0.804,27.4
0,0,0
0,0,0
12:59:42,0.805,27.4
0,0,0
0,0,0
12:59:44,0.805,27.4
0,0,0
0,0,0
12:59:46,0.806,27.4
0,0,0
0,0,0
12:59:48,0.806,27.4
0,0,0
0,0,0
12:59:50,0.806,27.4
0,0,0
0,0,0
12:59:52,0.807,27.4
0,0,0
0,0,0
12:59:54,0.807,27.4
0,0,0
0,0,0
12:59:56,0.808,27.4
0,0,0
0,0,0
12:59:58,0.809,27.4
0,0,0
0,0,0
13:00:00,0.809,27.4
0,0,0
0,0,0
13:00:02,0.809,27.4
0,0,0
0,0,0
13:00:04,0.81,27.4
0,0,0
0,0,0
13:00:06,0.811,27.4
0,0,0
0,0,0
13:00:08,0.811,27.4
0,0,0
0,0,0
13:00:10,0.811,27.4
0,0,0
0,0,0
13:00:12,0.812,27.4
0,0,0
0,0,0
13:00:14,0.812,27.4
0,0,0
0,0,0
13:00:16,0.812,27.4
0,0,0
0,0,0
13:00:18,0.812,27.4
0,0,0
0,0,0
13:00:20,0.813,27.4
0,0,0
0,0,0
13:00:22,0.813,27.4
0,0,0
0,0,0
13:00:24,0.813,27.4
0,0,0
0,0,0
13:00:26,0.813,27.4
0,0,0
0,0,0
13:00:28,0.814,27.4
0,0,0
0,0,0
13:00:30,0.815,27.4
0,0,0
0,0,0
13:00:32,0.815,27.4
0,0,0
0,0,0
13:00:34,0.816,27.4
0,0,0
0,0,0
13:00:36,0.816,27.4
0,0,0
0,0,0
13:00:38,0.816,27.4
0,0,0
0,0,0
13:00:40,0.816,27.4
0,0,0
0,0,0
13:00:42,0.816,27.4
0,0,0
0,0,0
13:00:44,0.816,27.4
0,0,0
0,0,0
13:00:46,0.817,27.4
0,0,0
0,0,0
13:00:48,0.817,27.4
0,0,0
0,0,0
13:00:50,0.818,27.4
0,0,0
0,0,0
13:00:52,0.818,27.3
0,0,0
0,0,0
13:00:54,0.818,27.3
0,0,0
0,0,0
13:00:56,0.819,27.3
0,0,0
0,0,0
13:00:58,0.819,27.3
0,0,0
0,0,0
13:01:00,0.82,27.3
0,0,0
0,0,0
13:01:02,0.82,27.3
0,0,0
0,0,0
13:01:04,0.82,27.3
0,0,0
0,0,0
13:01:06,0.82,27.3
0,0,0
0,0,0
13:01:08,0.821,27.3
0,0,0
0,0,0
13:01:10,0.821,27.3
0,0,0
0,0,0
13:01:12,0.822,27.3
0,0,0
0,0,0
13:01:14,0.822,27.3
0,0,0
0,0,0
13:01:16,0.822,27.3
0,0,0
0,0,0
13:01:18,0.822,27.3
0,0,0
0,0,0
13:01:20,0.822,27.3
0,0,0
0,0,0
13:01:22,0.822,27.3
0,0,0
0,0,0
13:01:24,0.823,27.3
0,0,0
0,0,0
13:01:26,0.824,27.3
0,0,0
0,0,0
13:01:28,0.825,27.3
0,0,0
0,0,0
13:01:30,0.825,27.3
0,0,0
0,0,0
13:01:32,0.826,27.3
0,0,0
0,0,0
13:01:34,0.826,27.3
0,0,0
0,0,0
13:01:36,0.826,27.3
0,0,0
0,0,0
13:01:38,0.826,27.3
0,0,0
0,0,0
13:01:40,0.826,27.3
0,0,0
0,0,0
13:01:42,0.826,27.3
0,0,0
0,0,0
13:01:44,0.826,27.3
0,0,0
0,0,0
13:01:46,0.826,27.3
0,0,0
0,0,0
13:01:48,0.826,27.3
0,0,0
0,0,0
13:01:50,0.826,27.3
0,0,0
0,0,0
13:01:52,0.827,27.3
0,0,0
0,0,0
13:01:54,0.827,27.3
0,0,0
0,0,0
13:01:56,0.827,27.3
0,0,0
0,0,0
13:01:58,0.827,27.3
0,0,0
0,0,0
13:02:00,0.828,27.3
0,0,0
0,0,0
13:02:02,0.829,27.3
0,0,0
0,0,0
13:02:04,0.829,27.3
0,0,0
0,0,0
13:02:06,0.83,27.3
0,0,0
0,0,0
13:02:08,0.83,27.3
0,0,0
0,0,0
13:02:10,0.831,27.3
0,0,0
0,0,0
13:02:12,0.831,27.3
0,0,0
0,0,0
13:02:14,0.831,27.3
0,0,0
0,0,0
13:02:16,0.831,27.3
0,0,0
0,0,0
13:02:18,0.832,27.3
0,0,0
0,0,0
13:02:20,0.832,27.3
0,0,0
0,0,0
13:02:22,0.832,27.3
0,0,0
0,0,0
13:02:24,0.832,27.3
0,0,0
0,0,0
13:02:26,0.832,27.3
0,0,0
0,0,0
13:02:28,0.833,27.3
0,0,0
0,0,0
13:02:30,0.833,27.3
0,0,0
0,0,0
13:02:32,0.833,27.2
0,0,0
0,0,0
13:02:34,0.833,27.2
0,0,0
0,0,0
13:02:36,0.833,27.2
0,0,0
0,0,0
13:02:38,0.834,27.2
0,0,0
0,0,0
13:02:40,0.834,27.2
0,0,0
0,0,0
13:02:42,0.837,27.2
0,0,0
0,0,0
13:02:44,0.839,27.2
0,0,0
0,0,0
13:02:46,0.841,27.2
0,0,0
0,0,0
13:02:48,0.843,27.2
0,0,0
0,0,0
13:02:50,0.843,27.2
0,0,0
0,0,0
13:02:52,0.844,27.2
0,0,0
0,0,0
13:02:54,0.844,27.2
0,0,0
0,0,0
13:02:56,0.844,27.2
0,0,0
0,0,0
13:02:58,0.844,27.2
0,0,0
0,0,0
13:03:00,0.845,27.2
0,0,0
0,0,0
13:03:02,0.845,27.2
0,0,0
0,0,0
13:03:04,0.846,27.2
0,0,0
0,0,0
13:03:06,0.846,27.2
0,0,0
0,0,0
13:03:08,0.847,27.2
0,0,0
0,0,0
13:03:10,0.847,27.2
0,0,0
0,0,0
13:03:12,0.847,27.2
0,0,0
0,0,0
13:03:14,0.847,27.2
0,0,0
0,0,0
13:03:16,0.847,27.2
0,0,0
0,0,0
13:03:18,0.848,27.2
0,0,0
0,0,0
13:03:20,0.848,27.2
0,0,0
0,0,0
13:03:22,0.848,27.2
0,0,0
0,0,0
13:03:24,0.848,27.2
0,0,0
0,0,0
13:03:26,0.848,27.2
0,0,0
0,0,0
13:03:28,0.848,27.2
0,0,0
0,0,0
13:03:30,0.848,27.2
0,0,0
0,0,0
13:03:32,0.848,27.2
0,0,0
0,0,0
13:03:34,0.848,27.2
0,0,0
0,0,0
13:03:36,0.849,27.2
0,0,0
0,0,0
13:03:38,0.849,27.2
0,0,0
0,0,0
13:03:40,0.849,27.2
0,0,0
0,0,0
13:03:42,0.85,27.2
0,0,0
0,0,0
13:03:44,0.85,27.2
0,0,0
0,0,0
13:03:46,0.851,27.1
0,0,0
0,0,0
13:03:48,0.852,27.1
0,0,0
0,0,0
13:03:50,0.852,27.1
0,0,0
0,0,0
13:03:52,0.853,27.1
0,0,0
0,0,0
13:03:54,0.853,27.1
0,0,0
0,0,0
13:03:56,0.853,27.1
0,0,0
0,0,0
13:03:58,0.853,27.1
0,0,0
0,0,0
13:04:00,0.853,27.1
0,0,0
0,0,0
13:04:02,0.853,27.1
0,0,0
0,0,0
13:04:04,0.854,27.1
0,0,0
0,0,0
13:04:06,0.853,27.1
0,0,0
0,0,0
13:04:08,0.853,27.1
0,0,0
0,0,0
13:04:10,0.853,27.1
0,0,0
0,0,0
13:04:12,0.853,27.1
0,0,0
0,0,0
13:04:14,0.853,27.1
0,0,0
0,0,0
13:04:16,0.854,27.1
0,0,0
0,0,0
13:04:18,0.854,27.1
0,0,0
0,0,0
13:04:20,0.854,27.1
0,0,0
0,0,0
13:04:22,0.855,27.1
0,0,0
0,0,0
13:04:24,0.855,27.1
0,0,0
0,0,0
13:04:26,0.855,27.1
0,0,0
0,0,0
13:04:28,0.855,27.1
0,0,0
0,0,0
13:04:30,0.855,27.1
0,0,0
0,0,0
13:04:32,0.855,27.1
0,0,0
0,0,0
13:04:34,0.856,27.1
0,0,0
0,0,0
13:04:36,0.856,27.1
0,0,0
0,0,0
13:04:38,0.856,27.1
0,0,0
0,0,0
13:04:40,0.856,27.1
0,0,0
0,0,0
13:04:42,0.856,27.1
0,0,0
0,0,0
13:04:44,0.856,27.1
0,0,0
0,0,0
13:04:46,0.857,27.1
0,0,0
0,0,0
13:04:48,0.858,27.1
0,0,0
0,0,0
13:04:50,0.859,27.1
0,0,0
0,0,0
13:04:52,0.859,27.1
0,0,0
0,0,0
13:04:54,0.859,27.1
0,0,0
0,0,0
13:04:56,0.859,27.1
0,0,0
0,0,0
13:04:58,0.859,27.1
0,0,0
0,0,0
13:05:00,0.859,27
0,0,0
0,0,0
13:05:02,0.862,27
0,0,0
0,0,0
13:05:04,0.865,27
0,0,0
0,0,0
13:05:06,0.868,27
0,0,0
0,0,0
13:05:08,0.87,27
0,0,0
0,0,0
13:05:10,0.871,27
0,0,0
0,0,0
13:05:12,0.871,27
0,0,0
0,0,0
13:05:14,0.871,27
0,0,0
0,0,0
13:05:16,0.871,27
0,0,0
0,0,0
13:05:18,0.871,27
0,0,0
0,0,0
13:05:20,0.871,27
0,0,0
0,0,0
13:05:22,0.871,27
0,0,0
0,0,0
13:05:24,0.872,27
0,0,0
0,0,0
13:05:26,0.871,27
0,0,0
0,0,0
13:05:28,0.871,27
0,0,0
0,0,0
13:05:30,0.871,27
0,0,0
0,0,0
13:05:32,0.871,27
0,0,0
0,0,0
